Entity,Code,Day,Weekly cases per million people
Statewide Unallocated,WY,2020-09-19,
Statewide Unallocated,CA,2020-09-20,
Statewide Unallocated,ID,2020-09-20,
Statewide Unallocated,MT,2020-09-20,
Statewide Unallocated,OR,2020-09-20,
Statewide Unallocated,WA,2020-09-20,
Statewide Unallocated,WY,2020-09-20,
Statewide Unallocated,CA,2020-09-21,
Statewide Unallocated,ID,2020-09-21,
Statewide Unallocated,MT,2020-09-21,
Statewide Unallocated,OR,2020-09-21,
Statewide Unallocated,WA,2020-09-21,
Statewide Unallocated,WY,2020-09-21,
Statewide Unallocated,CA,2020-09-22,
Statewide Unallocated,ID,2020-09-22,
Statewide Unallocated,MT,2020-09-22,
Statewide Unallocated,OR,2020-09-22,
Statewide Unallocated,WA,2020-09-22,
Statewide Unallocated,WY,2020-09-22,
Statewide Unallocated,CA,2020-09-23,
Statewide Unallocated,ID,2020-09-23,
Statewide Unallocated,MT,2020-09-23,
Statewide Unallocated,OR,2020-09-23,
Statewide Unallocated,WA,2020-09-23,
Statewide Unallocated,WY,2020-09-23,
Statewide Unallocated,CA,2020-09-24,
Statewide Unallocated,ID,2020-09-24,
Statewide Unallocated,MT,2020-09-24,
Statewide Unallocated,OR,2020-09-24,
Statewide Unallocated,WA,2020-09-24,
Statewide Unallocated,WY,2020-09-24,
Statewide Unallocated,CA,2020-09-25,
Statewide Unallocated,ID,2020-09-25,
Statewide Unallocated,MT,2020-09-25,
Statewide Unallocated,OR,2020-09-25,
Statewide Unallocated,WA,2020-09-25,
Statewide Unallocated,WY,2020-09-25,
Statewide Unallocated,CA,2020-09-26,
Statewide Unallocated,ID,2020-09-26,
Statewide Unallocated,MT,2020-09-26,
Statewide Unallocated,OR,2020-09-26,
Statewide Unallocated,WA,2020-09-26,
Statewide Unallocated,WY,2020-09-26,
Statewide Unallocated,CA,2020-09-27,
Statewide Unallocated,ID,2020-09-27,
Statewide Unallocated,MT,2020-09-27,
Statewide Unallocated,OR,2020-09-27,
Statewide Unallocated,WA,2020-09-27,
Statewide Unallocated,WY,2020-09-27,
Statewide Unallocated,CA,2020-09-28,
Statewide Unallocated,ID,2020-09-28,
Statewide Unallocated,MT,2020-09-28,
Statewide Unallocated,OR,2020-09-28,
Statewide Unallocated,WA,2020-09-28,
Statewide Unallocated,WY,2020-09-28,
Statewide Unallocated,CA,2020-09-29,
Statewide Unallocated,ID,2020-09-29,
Statewide Unallocated,MT,2020-09-29,
Statewide Unallocated,OR,2020-09-29,
Statewide Unallocated,WA,2020-09-29,
Statewide Unallocated,WY,2020-09-29,
Statewide Unallocated,CA,2020-09-30,
Statewide Unallocated,ID,2020-09-30,
Statewide Unallocated,MT,2020-09-30,
Statewide Unallocated,OR,2020-09-30,
Statewide Unallocated,WA,2020-09-30,
Statewide Unallocated,WY,2020-09-30,
Statewide Unallocated,CA,2020-10-01,
Statewide Unallocated,ID,2020-10-01,
Statewide Unallocated,MT,2020-10-01,
Statewide Unallocated,OR,2020-10-01,
Statewide Unallocated,WA,2020-10-01,
Statewide Unallocated,WY,2020-10-01,
Statewide Unallocated,CA,2020-10-02,
Statewide Unallocated,ID,2020-10-02,
Statewide Unallocated,MT,2020-10-02,
Statewide Unallocated,OR,2020-10-02,
Statewide Unallocated,WA,2020-10-02,
Statewide Unallocated,WY,2020-10-02,
Statewide Unallocated,CA,2020-10-03,
Statewide Unallocated,ID,2020-10-03,
Statewide Unallocated,MT,2020-10-03,
Statewide Unallocated,OR,2020-10-03,
Statewide Unallocated,WA,2020-10-03,
Statewide Unallocated,WY,2020-10-03,
Statewide Unallocated,CA,2020-10-04,
Statewide Unallocated,ID,2020-10-04,
Statewide Unallocated,MT,2020-10-04,
Statewide Unallocated,OR,2020-10-04,
Statewide Unallocated,WA,2020-10-04,
Statewide Unallocated,WY,2020-10-04,
Statewide Unallocated,CA,2020-10-05,
Statewide Unallocated,ID,2020-10-05,
Statewide Unallocated,MT,2020-10-05,
Statewide Unallocated,OR,2020-10-05,
Statewide Unallocated,WA,2020-10-05,
Statewide Unallocated,WY,2020-10-05,
Statewide Unallocated,CA,2020-10-06,
Statewide Unallocated,ID,2020-10-06,
Statewide Unallocated,MT,2020-10-06,
Statewide Unallocated,OR,2020-10-06,
Statewide Unallocated,WA,2020-10-06,
Statewide Unallocated,WY,2020-10-06,
Statewide Unallocated,CA,2020-10-07,
Statewide Unallocated,ID,2020-10-07,
Statewide Unallocated,MT,2020-10-07,
Statewide Unallocated,OR,2020-10-07,
Statewide Unallocated,WA,2020-10-07,
Statewide Unallocated,WY,2020-10-07,
Statewide Unallocated,CA,2020-10-08,
Statewide Unallocated,ID,2020-10-08,
Statewide Unallocated,MT,2020-10-08,
Statewide Unallocated,OR,2020-10-08,
Statewide Unallocated,WA,2020-10-08,
Statewide Unallocated,WY,2020-10-08,
Statewide Unallocated,CA,2020-10-09,
Statewide Unallocated,ID,2020-10-09,
Statewide Unallocated,MT,2020-10-09,
Statewide Unallocated,OR,2020-10-09,
Statewide Unallocated,WA,2020-10-09,
Statewide Unallocated,WY,2020-10-09,
Statewide Unallocated,CA,2020-10-10,
Statewide Unallocated,ID,2020-10-10,
Statewide Unallocated,MT,2020-10-10,
Statewide Unallocated,OR,2020-10-10,
Statewide Unallocated,WA,2020-10-10,
Statewide Unallocated,WY,2020-10-10,
Statewide Unallocated,CA,2020-10-11,
Statewide Unallocated,ID,2020-10-11,
Statewide Unallocated,MT,2020-10-11,
Statewide Unallocated,OR,2020-10-11,
Statewide Unallocated,WA,2020-10-11,
Statewide Unallocated,WY,2020-10-11,
Statewide Unallocated,CA,2020-10-12,
Statewide Unallocated,ID,2020-10-12,
Statewide Unallocated,MT,2020-10-12,
Statewide Unallocated,OR,2020-10-12,
Statewide Unallocated,WA,2020-10-12,
Statewide Unallocated,WY,2020-10-12,
Statewide Unallocated,CA,2020-10-13,
Statewide Unallocated,ID,2020-10-13,
Statewide Unallocated,MT,2020-10-13,
Statewide Unallocated,OR,2020-10-13,
Statewide Unallocated,WA,2020-10-13,
Statewide Unallocated,WY,2020-10-13,
Statewide Unallocated,CA,2020-10-14,
Statewide Unallocated,ID,2020-10-14,
Statewide Unallocated,MT,2020-10-14,
Statewide Unallocated,OR,2020-10-14,
Statewide Unallocated,WA,2020-10-14,
Statewide Unallocated,WY,2020-10-14,
Statewide Unallocated,CA,2020-10-15,
Statewide Unallocated,ID,2020-10-15,
Statewide Unallocated,MT,2020-10-15,
Statewide Unallocated,OR,2020-10-15,
Statewide Unallocated,WA,2020-10-15,
Statewide Unallocated,WY,2020-10-15,
Statewide Unallocated,CA,2020-10-16,
Statewide Unallocated,ID,2020-10-16,
Statewide Unallocated,MT,2020-10-16,
Statewide Unallocated,OR,2020-10-16,
Statewide Unallocated,WA,2020-10-16,
Statewide Unallocated,WY,2020-10-16,
Statewide Unallocated,CA,2020-10-17,
Statewide Unallocated,ID,2020-10-17,
Statewide Unallocated,MT,2020-10-17,
Statewide Unallocated,OR,2020-10-17,
Statewide Unallocated,WA,2020-10-17,
Statewide Unallocated,WY,2020-10-17,
Statewide Unallocated,CA,2020-10-18,
Statewide Unallocated,ID,2020-10-18,
Statewide Unallocated,MT,2020-10-18,
Statewide Unallocated,OR,2020-10-18,
Statewide Unallocated,WA,2020-10-18,
Statewide Unallocated,WY,2020-10-18,
Statewide Unallocated,CA,2020-10-19,
Statewide Unallocated,ID,2020-10-19,
Statewide Unallocated,MT,2020-10-19,
Statewide Unallocated,OR,2020-10-19,
Statewide Unallocated,WA,2020-10-19,
Statewide Unallocated,WY,2020-10-19,
Statewide Unallocated,CA,2020-10-20,
Statewide Unallocated,ID,2020-10-20,
Statewide Unallocated,MT,2020-10-20,
Statewide Unallocated,OR,2020-10-20,
Statewide Unallocated,WA,2020-10-20,
Statewide Unallocated,WY,2020-10-20,
Statewide Unallocated,CA,2020-10-21,
Statewide Unallocated,ID,2020-10-21,
Statewide Unallocated,MT,2020-10-21,
Statewide Unallocated,OR,2020-10-21,
Statewide Unallocated,WA,2020-10-21,
Statewide Unallocated,WY,2020-10-21,
Statewide Unallocated,CA,2020-10-22,
Statewide Unallocated,ID,2020-10-22,
Statewide Unallocated,MT,2020-10-22,
Statewide Unallocated,OR,2020-10-22,
Statewide Unallocated,WA,2020-10-22,
Statewide Unallocated,WY,2020-10-22,
Statewide Unallocated,CA,2020-10-23,
Statewide Unallocated,ID,2020-10-23,
Statewide Unallocated,MT,2020-10-23,
Statewide Unallocated,OR,2020-10-23,
Statewide Unallocated,WA,2020-10-23,
Statewide Unallocated,WY,2020-10-23,
Statewide Unallocated,CA,2020-10-24,
Statewide Unallocated,ID,2020-10-24,
Statewide Unallocated,MT,2020-10-24,
Statewide Unallocated,OR,2020-10-24,
Statewide Unallocated,WA,2020-10-24,
Statewide Unallocated,WY,2020-10-24,
Statewide Unallocated,CA,2020-10-25,
Statewide Unallocated,ID,2020-10-25,
Statewide Unallocated,MT,2020-10-25,
Statewide Unallocated,OR,2020-10-25,
Statewide Unallocated,WA,2020-10-25,
Statewide Unallocated,WY,2020-10-25,
Statewide Unallocated,CA,2020-10-26,
Statewide Unallocated,ID,2020-10-26,
Statewide Unallocated,MT,2020-10-26,
Statewide Unallocated,OR,2020-10-26,
Statewide Unallocated,WA,2020-10-26,
Statewide Unallocated,WY,2020-10-26,
Statewide Unallocated,CA,2020-10-27,
Statewide Unallocated,ID,2020-10-27,
Statewide Unallocated,MT,2020-10-27,
Statewide Unallocated,OR,2020-10-27,
Statewide Unallocated,WA,2020-10-27,
Statewide Unallocated,WY,2020-10-27,
Statewide Unallocated,CA,2020-10-28,
Statewide Unallocated,ID,2020-10-28,
Statewide Unallocated,MT,2020-10-28,
Statewide Unallocated,OR,2020-10-28,
Statewide Unallocated,WA,2020-10-28,
Statewide Unallocated,WY,2020-10-28,
Statewide Unallocated,CA,2020-10-29,
Statewide Unallocated,ID,2020-10-29,
Statewide Unallocated,MT,2020-10-29,
Statewide Unallocated,OR,2020-10-29,
Statewide Unallocated,WA,2020-10-29,
Statewide Unallocated,WY,2020-10-29,
Statewide Unallocated,CA,2020-10-30,
Statewide Unallocated,ID,2020-10-30,
Statewide Unallocated,MT,2020-10-30,
Statewide Unallocated,OR,2020-10-30,
Statewide Unallocated,WA,2020-10-30,
Statewide Unallocated,WY,2020-10-30,
Statewide Unallocated,CA,2020-10-31,
Statewide Unallocated,ID,2020-10-31,
Statewide Unallocated,MT,2020-10-31,
Statewide Unallocated,OR,2020-10-31,
Statewide Unallocated,WA,2020-10-31,
Statewide Unallocated,WY,2020-10-31,
Statewide Unallocated,CA,2020-11-01,
Statewide Unallocated,ID,2020-11-01,
Statewide Unallocated,MT,2020-11-01,
Statewide Unallocated,OR,2020-11-01,
Statewide Unallocated,WA,2020-11-01,
Statewide Unallocated,WY,2020-11-01,
Statewide Unallocated,CA,2020-11-02,
Statewide Unallocated,ID,2020-11-02,
Statewide Unallocated,MT,2020-11-02,
Statewide Unallocated,OR,2020-11-02,
Statewide Unallocated,WA,2020-11-02,
Statewide Unallocated,WY,2020-11-02,
Statewide Unallocated,CA,2020-11-03,
Statewide Unallocated,ID,2020-11-03,
Statewide Unallocated,MT,2020-11-03,
Statewide Unallocated,OR,2020-11-03,
Statewide Unallocated,WA,2020-11-03,
Statewide Unallocated,WY,2020-11-03,
Statewide Unallocated,CA,2020-11-04,
Statewide Unallocated,ID,2020-11-04,
Statewide Unallocated,MT,2020-11-04,
Statewide Unallocated,OR,2020-11-04,
Statewide Unallocated,WA,2020-11-04,
Statewide Unallocated,WY,2020-11-04,
Statewide Unallocated,CA,2020-11-05,
Statewide Unallocated,ID,2020-11-05,
Statewide Unallocated,MT,2020-11-05,
Statewide Unallocated,OR,2020-11-05,
Statewide Unallocated,WA,2020-11-05,
Statewide Unallocated,WY,2020-11-05,
Statewide Unallocated,CA,2020-11-06,
Statewide Unallocated,ID,2020-11-06,
Statewide Unallocated,MT,2020-11-06,
Statewide Unallocated,OR,2020-11-06,
Statewide Unallocated,WA,2020-11-06,
Statewide Unallocated,WY,2020-11-06,
Statewide Unallocated,CA,2020-11-07,
Statewide Unallocated,ID,2020-11-07,
Statewide Unallocated,MT,2020-11-07,
Statewide Unallocated,OR,2020-11-07,
Statewide Unallocated,WA,2020-11-07,
Statewide Unallocated,WY,2020-11-07,
Statewide Unallocated,CA,2020-11-08,
Statewide Unallocated,ID,2020-11-08,
Statewide Unallocated,MT,2020-11-08,
Statewide Unallocated,OR,2020-11-08,
Statewide Unallocated,WA,2020-11-08,
Statewide Unallocated,WY,2020-11-08,
Statewide Unallocated,CA,2020-11-09,
Statewide Unallocated,ID,2020-11-09,
Statewide Unallocated,MT,2020-11-09,
Statewide Unallocated,OR,2020-11-09,
Statewide Unallocated,WA,2020-11-09,
Statewide Unallocated,WY,2020-11-09,
Statewide Unallocated,CA,2020-11-10,
Statewide Unallocated,ID,2020-11-10,
Statewide Unallocated,MT,2020-11-10,
Statewide Unallocated,OR,2020-11-10,
Statewide Unallocated,WA,2020-11-10,
Statewide Unallocated,WY,2020-11-10,
Statewide Unallocated,CA,2020-11-11,
Statewide Unallocated,ID,2020-11-11,
Statewide Unallocated,MT,2020-11-11,
Statewide Unallocated,OR,2020-11-11,
Statewide Unallocated,WA,2020-11-11,
Statewide Unallocated,WY,2020-11-11,
Statewide Unallocated,CA,2020-11-12,
Statewide Unallocated,ID,2020-11-12,
Statewide Unallocated,MT,2020-11-12,
Statewide Unallocated,OR,2020-11-12,
Statewide Unallocated,WA,2020-11-12,
Statewide Unallocated,WY,2020-11-12,
Statewide Unallocated,CA,2020-11-13,
Statewide Unallocated,ID,2020-11-13,
Statewide Unallocated,MT,2020-11-13,
Statewide Unallocated,OR,2020-11-13,
Statewide Unallocated,WA,2020-11-13,
Statewide Unallocated,WY,2020-11-13,
Statewide Unallocated,CA,2020-11-14,
Statewide Unallocated,ID,2020-11-14,
Statewide Unallocated,MT,2020-11-14,
Statewide Unallocated,OR,2020-11-14,
Statewide Unallocated,WA,2020-11-14,
Statewide Unallocated,WY,2020-11-14,
Statewide Unallocated,CA,2020-11-15,
Statewide Unallocated,ID,2020-11-15,
Statewide Unallocated,MT,2020-11-15,
Statewide Unallocated,OR,2020-11-15,
Statewide Unallocated,WA,2020-11-15,
Statewide Unallocated,WY,2020-11-15,
Statewide Unallocated,CA,2020-11-16,
Statewide Unallocated,ID,2020-11-16,
Statewide Unallocated,MT,2020-11-16,
Statewide Unallocated,OR,2020-11-16,
Statewide Unallocated,WA,2020-11-16,
Statewide Unallocated,WY,2020-11-16,
Statewide Unallocated,CA,2020-11-17,
Statewide Unallocated,ID,2020-11-17,
Statewide Unallocated,MT,2020-11-17,
Statewide Unallocated,OR,2020-11-17,
Statewide Unallocated,WA,2020-11-17,
Statewide Unallocated,WY,2020-11-17,
Statewide Unallocated,CA,2020-11-18,
Statewide Unallocated,ID,2020-11-18,
Statewide Unallocated,MT,2020-11-18,
Statewide Unallocated,OR,2020-11-18,
Statewide Unallocated,WA,2020-11-18,
Statewide Unallocated,WY,2020-11-18,
Statewide Unallocated,CA,2020-11-19,
Statewide Unallocated,ID,2020-11-19,
Statewide Unallocated,MT,2020-11-19,
Statewide Unallocated,OR,2020-11-19,
Statewide Unallocated,WA,2020-11-19,
Statewide Unallocated,WY,2020-11-19,
Statewide Unallocated,CA,2020-11-20,
Statewide Unallocated,ID,2020-11-20,
Statewide Unallocated,MT,2020-11-20,
Statewide Unallocated,OR,2020-11-20,
Statewide Unallocated,WA,2020-11-20,
Statewide Unallocated,WY,2020-11-20,
Statewide Unallocated,CA,2020-11-21,
Statewide Unallocated,ID,2020-11-21,
Statewide Unallocated,MT,2020-11-21,
Statewide Unallocated,OR,2020-11-21,
Statewide Unallocated,WA,2020-11-21,
Statewide Unallocated,WY,2020-11-21,
Statewide Unallocated,CA,2020-11-22,
Statewide Unallocated,ID,2020-11-22,
Statewide Unallocated,MT,2020-11-22,
Statewide Unallocated,OR,2020-11-22,
Statewide Unallocated,WA,2020-11-22,
Statewide Unallocated,WY,2020-11-22,
Statewide Unallocated,CA,2020-11-23,
Statewide Unallocated,ID,2020-11-23,
Statewide Unallocated,MT,2020-11-23,
Statewide Unallocated,OR,2020-11-23,
Statewide Unallocated,WA,2020-11-23,
Statewide Unallocated,WY,2020-11-23,
Statewide Unallocated,CA,2020-11-24,
Statewide Unallocated,ID,2020-11-24,
Statewide Unallocated,MT,2020-11-24,
Statewide Unallocated,OR,2020-11-24,
Statewide Unallocated,WA,2020-11-24,
Statewide Unallocated,WY,2020-11-24,
Statewide Unallocated,CA,2020-11-25,
Statewide Unallocated,ID,2020-11-25,
Statewide Unallocated,MT,2020-11-25,
Statewide Unallocated,OR,2020-11-25,
Statewide Unallocated,WA,2020-11-25,
Statewide Unallocated,WY,2020-11-25,
Statewide Unallocated,CA,2020-11-26,
Statewide Unallocated,ID,2020-11-26,
Statewide Unallocated,MT,2020-11-26,
Statewide Unallocated,OR,2020-11-26,
Statewide Unallocated,WA,2020-11-26,
Statewide Unallocated,WY,2020-11-26,
Statewide Unallocated,CA,2020-11-27,
Statewide Unallocated,ID,2020-11-27,
Statewide Unallocated,MT,2020-11-27,
Statewide Unallocated,OR,2020-11-27,
Statewide Unallocated,WA,2020-11-27,
Statewide Unallocated,WY,2020-11-27,
Statewide Unallocated,CA,2020-11-28,
Statewide Unallocated,ID,2020-11-28,
Statewide Unallocated,MT,2020-11-28,
Statewide Unallocated,OR,2020-11-28,
Statewide Unallocated,WA,2020-11-28,
Statewide Unallocated,WY,2020-11-28,
Statewide Unallocated,CA,2020-11-29,
Statewide Unallocated,ID,2020-11-29,
Statewide Unallocated,MT,2020-11-29,
Statewide Unallocated,OR,2020-11-29,
Statewide Unallocated,WA,2020-11-29,
Statewide Unallocated,WY,2020-11-29,
Statewide Unallocated,CA,2020-11-30,
Statewide Unallocated,ID,2020-11-30,
Statewide Unallocated,MT,2020-11-30,
Statewide Unallocated,OR,2020-11-30,
Statewide Unallocated,WA,2020-11-30,
Statewide Unallocated,WY,2020-11-30,
Statewide Unallocated,CA,2020-12-01,
Statewide Unallocated,ID,2020-12-01,
Statewide Unallocated,MT,2020-12-01,
Statewide Unallocated,OR,2020-12-01,
Statewide Unallocated,WA,2020-12-01,
Statewide Unallocated,WY,2020-12-01,
Statewide Unallocated,CA,2020-12-02,
Statewide Unallocated,ID,2020-12-02,
Statewide Unallocated,MT,2020-12-02,
Statewide Unallocated,OR,2020-12-02,
Statewide Unallocated,WA,2020-12-02,
Statewide Unallocated,WY,2020-12-02,
Statewide Unallocated,CA,2020-12-03,
Statewide Unallocated,ID,2020-12-03,
Statewide Unallocated,MT,2020-12-03,
Statewide Unallocated,OR,2020-12-03,
Statewide Unallocated,WA,2020-12-03,
Statewide Unallocated,WY,2020-12-03,
Statewide Unallocated,CA,2020-12-04,
Statewide Unallocated,ID,2020-12-04,
Statewide Unallocated,MT,2020-12-04,
Statewide Unallocated,OR,2020-12-04,
Statewide Unallocated,WA,2020-12-04,
Statewide Unallocated,WY,2020-12-04,
Statewide Unallocated,CA,2020-12-05,
Statewide Unallocated,ID,2020-12-05,
Statewide Unallocated,MT,2020-12-05,
Statewide Unallocated,OR,2020-12-05,
Statewide Unallocated,WA,2020-12-05,
Statewide Unallocated,WY,2020-12-05,
Statewide Unallocated,CA,2020-12-06,
Statewide Unallocated,ID,2020-12-06,
Statewide Unallocated,MT,2020-12-06,
Statewide Unallocated,OR,2020-12-06,
Statewide Unallocated,WA,2020-12-06,
Statewide Unallocated,WY,2020-12-06,
Statewide Unallocated,CA,2020-12-07,
Statewide Unallocated,ID,2020-12-07,
Statewide Unallocated,MT,2020-12-07,
Statewide Unallocated,OR,2020-12-07,
Statewide Unallocated,WA,2020-12-07,
Statewide Unallocated,WY,2020-12-07,
Statewide Unallocated,CA,2020-12-08,
Statewide Unallocated,ID,2020-12-08,
Statewide Unallocated,MT,2020-12-08,
Statewide Unallocated,OR,2020-12-08,
Statewide Unallocated,WA,2020-12-08,
Statewide Unallocated,WY,2020-12-08,
Statewide Unallocated,CA,2020-12-09,
Statewide Unallocated,ID,2020-12-09,
Statewide Unallocated,MT,2020-12-09,
Statewide Unallocated,OR,2020-12-09,
Statewide Unallocated,WA,2020-12-09,
Statewide Unallocated,WY,2020-12-09,
Statewide Unallocated,CA,2020-12-10,
Statewide Unallocated,ID,2020-12-10,
Statewide Unallocated,MT,2020-12-10,
Statewide Unallocated,OR,2020-12-10,
Statewide Unallocated,WA,2020-12-10,
Statewide Unallocated,WY,2020-12-10,
Statewide Unallocated,CA,2020-12-11,
Statewide Unallocated,ID,2020-12-11,
Statewide Unallocated,MT,2020-12-11,
Statewide Unallocated,OR,2020-12-11,
Statewide Unallocated,WA,2020-12-11,
Statewide Unallocated,WY,2020-12-11,
Statewide Unallocated,CA,2020-12-12,
Statewide Unallocated,ID,2020-12-12,
Statewide Unallocated,MT,2020-12-12,
Statewide Unallocated,OR,2020-12-12,
Statewide Unallocated,WA,2020-12-12,
Statewide Unallocated,WY,2020-12-12,
Statewide Unallocated,CA,2020-12-13,
Statewide Unallocated,ID,2020-12-13,
Statewide Unallocated,MT,2020-12-13,
Statewide Unallocated,OR,2020-12-13,
Statewide Unallocated,WA,2020-12-13,
Statewide Unallocated,WY,2020-12-13,
Statewide Unallocated,CA,2020-12-14,
Statewide Unallocated,ID,2020-12-14,
Statewide Unallocated,MT,2020-12-14,
Statewide Unallocated,OR,2020-12-14,
Statewide Unallocated,WA,2020-12-14,
Statewide Unallocated,WY,2020-12-14,
Statewide Unallocated,CA,2020-12-15,
Statewide Unallocated,ID,2020-12-15,
Statewide Unallocated,MT,2020-12-15,
Statewide Unallocated,OR,2020-12-15,
Statewide Unallocated,WA,2020-12-15,
Statewide Unallocated,WY,2020-12-15,
Statewide Unallocated,CA,2020-12-16,
Statewide Unallocated,ID,2020-12-16,
Statewide Unallocated,MT,2020-12-16,
Statewide Unallocated,OR,2020-12-16,
Statewide Unallocated,WA,2020-12-16,
Statewide Unallocated,WY,2020-12-16,
Statewide Unallocated,CA,2020-12-17,
Statewide Unallocated,ID,2020-12-17,
Statewide Unallocated,MT,2020-12-17,
Statewide Unallocated,OR,2020-12-17,
Statewide Unallocated,WA,2020-12-17,
Statewide Unallocated,WY,2020-12-17,
Statewide Unallocated,CA,2020-12-18,
Statewide Unallocated,ID,2020-12-18,
Statewide Unallocated,MT,2020-12-18,
Statewide Unallocated,OR,2020-12-18,
Statewide Unallocated,WA,2020-12-18,
Statewide Unallocated,WY,2020-12-18,
Statewide Unallocated,CA,2020-12-19,
Statewide Unallocated,ID,2020-12-19,
Statewide Unallocated,MT,2020-12-19,
Statewide Unallocated,OR,2020-12-19,
Statewide Unallocated,WA,2020-12-19,
Statewide Unallocated,WY,2020-12-19,
Statewide Unallocated,CA,2020-12-20,
Statewide Unallocated,ID,2020-12-20,
Statewide Unallocated,MT,2020-12-20,
