countyFIPS,State,County Name_x,population,Day,Weekly_cases_per_million
16017,ID,Bonner County ,45739,2020-11-22,123417.65233170816
6007,CA,Butte County ,219186,2020-11-22,122421.14003631618
53037,WA,Kittitas County ,47935,2020-11-22,121810.78543861478
41051,OR,Multnomah County ,812855,2020-11-22,118917.88818423949
6001,CA,Alameda County ,1671329,2020-11-22,118459.62105605779
6075,CA,City and County of San Francisco,881549,2020-11-22,117092.75377772535
6085,CA,Santa Clara County ,1927852,2020-11-22,116626.17254851514
41065,OR,Wasco County ,26682,2020-11-22,115396.14721535117
53033,WA,King County ,2252782,2020-11-22,113328.32027244536
6061,CA,Placer County ,398329,2020-11-22,111458.11628076289
6109,CA,Tuolumne County ,54478,2020-11-22,111366.05602261463
6027,CA,Inyo County ,18039,2020-11-22,110981.76173845558
16015,ID,Boise County ,7831,2020-11-22,107393.69173796449
53053,WA,Pierce County ,904980,2020-11-22,106949.32484695794
30089,MT,Sanders County ,12113,2020-11-22,106497.1518203583
6087,CA,Santa Cruz County ,273213,2020-11-22,105770.95526201169
6045,CA,Mendocino County ,86749,2020-11-22,105407.5551303185
41001,OR,Baker County ,16124,2020-11-22,104688.6628628132
41027,OR,Hood River County ,23382,2020-11-22,102600.29082199982
53061,WA,Snohomish County ,822083,2020-11-22,101944.69414888765
41029,OR,Jackson County ,220944,2020-11-22,99482.22173944529
41067,OR,Washington County ,601592,2020-11-22,97123.9644144204
53011,WA,Clark County ,488241,2020-11-22,96585.49773574936
6033,CA,Lake County ,64386,2020-11-22,96496.13269965521
53051,WA,Pend Oreille County ,13724,2020-11-22,96181.87117458467
41071,OR,Yamhill County ,107100,2020-11-22,94976.65732959851
53057,WA,Skagit County ,129205,2020-11-22,91753.4151155141
41055,OR,Sherman County ,1780,2020-11-22,90449.43820224718
6105,CA,Trinity County ,12285,2020-11-22,85958.48595848595
53041,WA,Lewis County ,80707,2020-11-22,84738.62242432503
41023,OR,Grant County ,7199,2020-11-22,84595.0826503681
53027,WA,Grays Harbor County ,75061,2020-11-22,83651.96307003638
41005,OR,Clackamas County ,418187,2020-11-22,82967.66757455397
6005,CA,Amador County ,39752,2020-11-22,82964.37915073456
6017,CA,El Dorado County ,192843,2020-11-22,79401.37832329927
6057,CA,Nevada County ,99755,2020-11-22,79384.49200541327
6093,CA,Siskiyou County ,43539,2020-11-22,79055.5593835412
41053,OR,Polk County ,86085,2020-11-22,78945.2285531742
53043,WA,Lincoln County ,10939,2020-11-22,78800.62162903373
41041,OR,Lincoln County ,49962,2020-11-22,77598.97522116809
30069,MT,Petroleum County ,487,2020-11-22,75975.3593429158
41021,OR,Gilliam County ,1912,2020-11-22,74790.7949790795
53039,WA,Klickitat County ,22425,2020-11-22,74113.71237458193
6049,CA,Modoc County ,8841,2020-11-22,73521.09489876711
41025,OR,Harney County ,7393,2020-11-22,73042.06681996484
41037,OR,Lake County ,7869,2020-11-22,72181.97992120982
6015,CA,Del Norte County ,27812,2020-11-22,71587.80382568676
53065,WA,Stevens County ,45723,2020-11-22,71255.16698379371
53015,WA,Cowlitz County ,110593,2020-11-22,70320.90638648016
41063,OR,Wallowa County ,7208,2020-11-22,67841.28745837958
6063,CA,Plumas County ,18807,2020-11-22,67262.1896102515
53045,WA,Mason County ,66768,2020-11-22,67157.91996165828
6009,CA,Calaveras County ,45905,2020-11-22,65504.84696656138
41039,OR,Lane County ,382067,2020-11-22,65255.57035807855
41017,OR,Deschutes County ,197692,2020-11-22,63477.530704327946
41043,OR,Linn County ,129749,2020-11-22,63383.918180486944
41035,OR,Klamath County ,68238,2020-11-22,60611.3895483455
53073,WA,Whatcom County ,229247,2020-11-22,60445.720118474834
53067,WA,Thurston County ,290536,2020-11-22,58715.61527659223
53049,WA,Pacific County ,22471,2020-11-22,58252.859240799255
41007,OR,Clatsop County ,40224,2020-11-22,55066.626889419254
30061,MT,Mineral County ,4397,2020-11-22,54355.24221059813
53035,WA,Kitsap County ,271473,2020-11-22,53434.41152527139
41009,OR,Columbia County ,52354,2020-11-22,51973.10616189785
41013,OR,Crook County ,24404,2020-11-22,51098.180626126865
53059,WA,Skamania County ,12083,2020-11-22,50235.86857568484
41003,OR,Benton County ,93053,2020-11-22,50121.973498973704
53013,WA,Columbia County ,3985,2020-11-22,46424.09033877039
41019,OR,Douglas County ,110980,2020-11-22,45602.81131735448
6043,CA,Mariposa County ,17203,2020-11-22,44294.5997791083
53029,WA,Island County ,85141,2020-11-22,43234.16450358816
6023,CA,Humboldt County ,135558,2020-11-22,42240.22189763791
53019,WA,Ferry County ,7627,2020-11-22,42218.43450898125
41011,OR,Coos County ,64487,2020-11-22,39170.68556453239
6091,CA,Sierra County ,3005,2020-11-22,37603.99334442596
53009,WA,Clallam County ,77331,2020-11-22,31953.550322639043
41033,OR,Josephine County ,87487,2020-11-22,30861.728028164183
41015,OR,Curry County ,22925,2020-11-22,29094.874591057796
41057,OR,Tillamook County ,27036,2020-11-22,28036.69181831632
53031,WA,Jefferson County ,32221,2020-11-22,27932.0939759784
53055,WA,San Juan County ,17582,2020-11-22,21499.260607439428
53069,WA,Wahkiakum County ,4488,2020-11-22,19162.210338680925
41069,OR,Wheeler County ,1332,2020-11-22,6756.756756756758
0,MT,Statewide Unallocated,0,2020-11-22,
0,OR,Statewide Unallocated,0,2020-11-22,
0,WY,Statewide Unallocated,0,2020-11-22,
0,CA,Statewide Unallocated,0,2020-11-23,inf
0,ID,Statewide Unallocated,0,2020-11-23,inf
0,WA,Statewide Unallocated,0,2020-11-23,inf
30003,MT,Big Horn County ,13319,2020-11-23,913431.939334785
30101,MT,Toole County ,4736,2020-11-23,859163.8513513514
30085,MT,Roosevelt County ,11004,2020-11-23,743638.6768447837
30087,MT,Rosebud County ,8937,2020-11-23,654470.1801499384
16065,ID,Madison County ,39907,2020-11-23,643721.6528428596
6025,CA,Imperial County ,181215,2020-11-23,602979.8857710455
30011,MT,Carter County ,1252,2020-11-23,580670.9265175719
30035,MT,Glacier County ,13753,2020-11-23,576383.3345451902
16031,ID,Cassia County ,24030,2020-11-23,572076.5709529755
16067,ID,Minidoka County ,21039,2020-11-23,537287.8939113076
30109,MT,Wibaux County ,969,2020-11-23,525283.7977296181
41045,OR,Malheur County ,30571,2020-11-23,517941.8403061725
30041,MT,Hill County ,16484,2020-11-23,512496.9667556418
30025,MT,Fallon County ,2846,2020-11-23,507378.7772312017
16083,ID,Twin Falls County ,86878,2020-11-23,503844.4715578168
56001,WY,Albany County ,38880,2020-11-23,502572.0164609053
30005,MT,Blaine County ,6681,2020-11-23,501122.58643915586
56013,WY,Fremont County ,39261,2020-11-23,500267.4409719569
16053,ID,Jerome County ,24412,2020-11-23,497337.37506144523
30023,MT,Deer Lodge County ,9140,2020-11-23,497045.95185995626
30105,MT,Valley County ,7396,2020-11-23,487831.26014061656
6031,CA,Kings County ,152940,2020-11-23,483281.0252386557
30091,MT,Sheridan County ,3309,2020-11-23,481414.3245693563
16087,ID,Washington County ,10194,2020-11-23,448204.82636845205
30071,MT,Phillips County ,3954,2020-11-23,429438.5432473445
16063,ID,Lincoln County ,5366,2020-11-23,428811.03242638835
53001,WA,Adams County ,19983,2020-11-23,426362.4080468398
30111,MT,Yellowstone County ,161300,2020-11-23,424476.13143211405
53021,WA,Franklin County ,95222,2020-11-23,422990.48539203126
16075,ID,Payette County ,23951,2020-11-23,422654.58644732996
30021,MT,Dawson County ,8613,2020-11-23,422500.87077673286
30077,MT,Powell County ,6890,2020-11-23,417561.6835994195
16027,ID,Canyon County ,229849,2020-11-23,408807.521459741
30079,MT,Prairie County ,1077,2020-11-23,405756.73166202416
16047,ID,Gooding County ,15179,2020-11-23,405165.03063442913
56039,WY,Teton County ,23464,2020-11-23,396224.0027275827
16029,ID,Caribou County ,7155,2020-11-23,395387.8406708595
16033,ID,Clark County ,845,2020-11-23,394082.8402366864
30097,MT,Sweet Grass County ,3737,2020-11-23,392560.8777093926
16077,ID,Power County ,7681,2020-11-23,392266.631948965
30031,MT,Gallatin County ,114434,2020-11-23,390338.53574986453
16019,ID,Bonneville County ,119062,2020-11-23,388243.1002334918
30017,MT,Custer County ,11402,2020-11-23,385020.1718996668
30059,MT,Meagher County ,1862,2020-11-23,384532.76047261007
30029,MT,Flathead County ,103806,2020-11-23,380334.4700691675
30001,MT,Beaverhead County ,9453,2020-11-23,378504.1785676505
6035,CA,Lassen County ,30573,2020-11-23,377522.6507048703
30013,MT,Cascade County ,81366,2020-11-23,372624.92933166184
56005,WY,Campbell County ,46341,2020-11-23,370125.8065212231
41049,OR,Morrow County ,11603,2020-11-23,366112.2123588727
56045,WY,Weston County ,6927,2020-11-23,364660.02598527505
41059,OR,Umatilla County ,77950,2020-11-23,361321.35984605516
56033,WY,Sheridan County ,30485,2020-11-23,358799.4095456782
16059,ID,Lemhi County ,8027,2020-11-23,358290.76865578676
16013,ID,Blaine County ,23021,2020-11-23,356717.7794187915
53077,WA,Yakima County ,250873,2020-11-23,356451.2721576256
30019,MT,Daniels County ,1690,2020-11-23,355029.5857988165
30055,MT,McCone County ,1664,2020-11-23,353966.3461538461
16011,ID,Bingham County ,46811,2020-11-23,353485.29191856616
56025,WY,Natrona County ,79858,2020-11-23,352187.63304866134
16043,ID,Fremont County ,13099,2020-11-23,343614.016337125
30009,MT,Carbon County ,10725,2020-11-23,341258.7412587413
16069,ID,Nez Perce County ,40408,2020-11-23,340402.8905167293
30075,MT,Powder River County ,1682,2020-11-23,333531.5101070155
16001,ID,Ada County ,481587,2020-11-23,332768.5340343489
16025,ID,Camas County ,1106,2020-11-23,325497.287522604
16073,ID,Owyhee County ,11823,2020-11-23,324959.82407172455
30093,MT,Silver Bow County ,34915,2020-11-23,321151.3676070457
16051,ID,Jefferson County ,29871,2020-11-23,320444.5783535871
30083,MT,Richland County ,10803,2020-11-23,317411.8300472091
30033,MT,Garfield County ,1258,2020-11-23,317170.11128775834
30107,MT,Wheatland County ,2126,2020-11-23,312793.979303857
30073,MT,Pondera County ,5911,2020-11-23,311960.7511419388
16023,ID,Butte County ,2597,2020-11-23,311513.2845591066
6107,CA,Tulare County ,466195,2020-11-23,307620.2018468667
16061,ID,Lewis County ,3838,2020-11-23,306670.14069828036
30027,MT,Fergus County ,11050,2020-11-23,305429.86425339367
56041,WY,Uinta County ,20226,2020-11-23,304459.60644714726
6029,CA,Kern County ,900202,2020-11-23,304360.5768483074
53075,WA,Whitman County ,50104,2020-11-23,300075.8422481239
16005,ID,Bannock County ,87808,2020-11-23,299152.69679300295
30057,MT,Madison County ,8600,2020-11-23,297674.4186046512
30065,MT,Musselshell County ,4633,2020-11-23,285991.79797107703
16041,ID,Franklin County ,13876,2020-11-23,285528.9708849813
6047,CA,Merced County ,277680,2020-11-23,283769.0867185249
6071,CA,San Bernardino County ,2180085,2020-11-23,282943.09625542123
30015,MT,Chouteau County ,5635,2020-11-23,281987.5776397516
30103,MT,Treasure County ,696,2020-11-23,281609.1954022988
30095,MT,Stillwater County ,9642,2020-11-23,278365.4843393487
6019,CA,Fresno County ,999101,2020-11-23,278211.11178949877
56021,WY,Laramie County ,99500,2020-11-23,277979.8994974874
16035,ID,Clearwater County ,8756,2020-11-23,277067.15395157604
16045,ID,Gem County ,18112,2020-11-23,275784.01060070674
56029,WY,Park County ,29194,2020-11-23,275159.27930396656
16081,ID,Teton County ,12142,2020-11-23,272854.5544391369
16055,ID,Kootenai County ,165697,2020-11-23,272479.28447708767
6003,CA,Alpine County ,1129,2020-11-23,271922.05491585477
53025,WA,Grant County ,97733,2020-11-23,270799.01363920065
56009,WY,Converse County ,13822,2020-11-23,269642.598755607
6039,CA,Madera County ,157327,2020-11-23,268923.96092215576
16057,ID,Latah County ,40108,2020-11-23,267752.069412586
56015,WY,Goshen County ,13211,2020-11-23,267428.657936568
16049,ID,Idaho County ,16667,2020-11-23,265374.6925061499
6099,CA,Stanislaus County ,550660,2020-11-23,264756.8372498457
56007,WY,Carbon County ,14800,2020-11-23,261486.48648648648
56027,WY,Niobrara County ,2356,2020-11-23,260186.75721561967
6037,CA,Los Angeles County ,10039107,2020-11-23,258360.62908782627
56043,WY,Washakie County ,7805,2020-11-23,257527.2261370916
56003,WY,Big Horn County ,11790,2020-11-23,246395.2502120441
56011,WY,Crook County ,7584,2020-11-23,245780.59071729958
56035,WY,Sublette County ,9831,2020-11-23,243922.28664428848
16079,ID,Shoshone County ,12882,2020-11-23,241189.25632665737
6065,CA,Riverside County ,2470546,2020-11-23,241063.71627972118
53005,WA,Benton County ,204390,2020-11-23,239933.46054112236
56031,WY,Platte County ,8393,2020-11-23,236744.9064696771
6077,CA,San Joaquin County ,762148,2020-11-23,234525.31529309266
30039,MT,Granite County ,3379,2020-11-23,234388.87244746968
6051,CA,Mono County ,14444,2020-11-23,234145.66602049294
6053,CA,Monterey County ,434061,2020-11-23,234123.7752297488
30063,MT,Missoula County ,119600,2020-11-23,230735.78595317726
6011,CA,Colusa County ,21547,2020-11-23,223279.34283194874
30053,MT,Lincoln County ,19980,2020-11-23,222722.72272272274
6021,CA,Glenn County ,28393,2020-11-23,222343.53537843833
56037,WY,Sweetwater County ,42343,2020-11-23,220083.60295680515
30043,MT,Jefferson County ,12221,2020-11-23,219621.96219621963
30049,MT,Lewis and Clark County ,69432,2020-11-23,217234.12835580137
30067,MT,Park County ,16606,2020-11-23,216006.26279657957
6101,CA,Sutter County ,96971,2020-11-23,214858.05034494848
53071,WA,Walla Walla County ,60760,2020-11-23,214450.29624753125
41031,OR,Jefferson County ,24658,2020-11-23,211817.66566631518
16037,ID,Custer County ,4315,2020-11-23,209733.4878331402
53017,WA,Douglas County ,43429,2020-11-23,208455.17971862122
6041,CA,Marin County ,258826,2020-11-23,205423.7209553909
30047,MT,Lake County ,30458,2020-11-23,204543.96217742466
56019,WY,Johnson County ,8445,2020-11-23,202723.50503256364
16039,ID,Elmore County ,27511,2020-11-23,202355.42146777653
53007,WA,Chelan County ,77200,2020-11-23,199870.46632124353
56023,WY,Lincoln County ,19830,2020-11-23,199697.42813918306
6069,CA,San Benito County ,62808,2020-11-23,195198.06394089924
53047,WA,Okanogan County ,42243,2020-11-23,194967.21350282888
30037,MT,Golden Valley County ,821,2020-11-23,193666.26065773447
30051,MT,Liberty County ,2337,2020-11-23,191270.86007702182
6089,CA,Shasta County ,180080,2020-11-23,187766.54820079962
16009,ID,Benewah County ,9298,2020-11-23,181867.0681867068
16021,ID,Boundary County ,12245,2020-11-23,181788.48509595756
53063,WA,Spokane County ,522798,2020-11-23,181129.2315578866
6083,CA,Santa Barbara County ,446499,2020-11-23,180813.39487882392
16007,ID,Bear Lake County ,6125,2020-11-23,180244.89795918367
30007,MT,Broadwater County ,6237,2020-11-23,178771.8454385121
56017,WY,Hot Springs County ,4413,2020-11-23,178563.33559936553
16071,ID,Oneida County ,4531,2020-11-23,177664.97461928934
30099,MT,Teton County ,6147,2020-11-23,175207.41825280624
30081,MT,Ravalli County ,43806,2020-11-23,174953.20275761312
41061,OR,Union County ,26835,2020-11-23,173057.57406372274
6097,CA,Sonoma County ,494336,2020-11-23,167169.69834282756
53003,WA,Asotin County ,22582,2020-11-23,167168.54131609245
6103,CA,Tehama County ,65084,2020-11-23,166907.38123040993
53023,WA,Garfield County ,2225,2020-11-23,163595.50561797753
6059,CA,Orange County ,3175692,2020-11-23,162998.48977797595
41047,OR,Marion County ,347818,2020-11-23,162205.52127836974
6115,CA,Yuba County ,78668,2020-11-23,160268.47002593175
6073,CA,San Diego County ,3338330,2020-11-23,158261.1665113994
30045,MT,Judith Basin County ,2007,2020-11-23,157448.9287493772
6067,CA,Sacramento County ,1552058,2020-11-23,157197.73358985296
6111,CA,Ventura County ,846006,2020-11-23,154664.38772301853
6095,CA,Solano County ,447643,2020-11-23,154265.78769242455
6055,CA,Napa County ,137744,2020-11-23,152616.44790335695
6079,CA,San Luis Obispo County ,283111,2020-11-23,146461.98840737378
6113,CA,Yolo County ,220500,2020-11-23,144149.65986394556
16003,ID,Adams County ,4294,2020-11-23,142990.21891010713
6013,CA,Contra Costa County ,1153526,2020-11-23,141129.02526687738
16085,ID,Valley County ,11392,2020-11-23,128335.67415730338
6081,CA,San Mateo County ,766573,2020-11-23,126121.06087743763
16017,ID,Bonner County ,45739,2020-11-23,125603.97035352763
6007,CA,Butte County ,219186,2020-11-23,123862.83795497888
53037,WA,Kittitas County ,47935,2020-11-23,123521.43527693751
41051,OR,Multnomah County ,812855,2020-11-23,121759.72344391065
6001,CA,Alameda County ,1671329,2020-11-23,119646.70032052336
6085,CA,Santa Clara County ,1927852,2020-11-23,118387.19984729118
6075,CA,City and County of San Francisco,881549,2020-11-23,118236.19560568953
41065,OR,Wasco County ,26682,2020-11-23,117719.81110861254
6109,CA,Tuolumne County ,54478,2020-11-23,115789.86012702374
53033,WA,King County ,2252782,2020-11-23,115433.27317068407
6061,CA,Placer County ,398329,2020-11-23,114066.51285746206
6027,CA,Inyo County ,18039,2020-11-23,112201.34153777926
30089,MT,Sanders County ,12113,2020-11-23,110047.0568810369
53053,WA,Pierce County ,904980,2020-11-23,109023.40383212888
16015,ID,Boise County ,7831,2020-11-23,108926.06308262036
6087,CA,Santa Cruz County ,273213,2020-11-23,107967.0440279196
6045,CA,Mendocino County ,86749,2020-11-23,107205.8467532767
41001,OR,Baker County ,16124,2020-11-23,106921.35946415282
41027,OR,Hood River County ,23382,2020-11-23,104439.31229150628
53061,WA,Snohomish County ,822083,2020-11-23,103635.52098754018
41029,OR,Jackson County ,220944,2020-11-23,101908.17582735897
53011,WA,Clark County ,488241,2020-11-23,99454.98227309874
41067,OR,Washington County ,601592,2020-11-23,98954.10843229298
6033,CA,Lake County ,64386,2020-11-23,97893.9521013885
53051,WA,Pend Oreille County ,13724,2020-11-23,97493.44214514719
41071,OR,Yamhill County ,107100,2020-11-23,97002.80112044817
53057,WA,Skagit County ,129205,2020-11-23,92891.14198366937
41023,OR,Grant County ,7199,2020-11-23,92512.8490068065
41055,OR,Sherman County ,1780,2020-11-23,90449.43820224718
6105,CA,Trinity County ,12285,2020-11-23,89784.2897842898
53041,WA,Lewis County ,80707,2020-11-23,86361.77778879156
41005,OR,Clackamas County ,418187,2020-11-23,84911.77391932317
53027,WA,Grays Harbor County ,75061,2020-11-23,84491.28042525412
6005,CA,Amador County ,39752,2020-11-23,84423.4252364661
6093,CA,Siskiyou County ,43539,2020-11-23,83189.78387193091
6017,CA,El Dorado County ,192843,2020-11-23,81926.74870231224
6057,CA,Nevada County ,99755,2020-11-23,81880.60748834646
53043,WA,Lincoln County ,10939,2020-11-23,81817.35076332389
41053,OR,Polk County ,86085,2020-11-23,80920.02090956613
30069,MT,Petroleum County ,487,2020-11-23,78028.74743326489
41041,OR,Lincoln County ,49962,2020-11-23,78019.2946639446
41037,OR,Lake County ,7869,2020-11-23,76756.89414156818
41025,OR,Harney County ,7393,2020-11-23,76017.85472744488
41021,OR,Gilliam County ,1912,2020-11-23,75836.820083682
6049,CA,Modoc County ,8841,2020-11-23,75670.17305734646
53039,WA,Klickitat County ,22425,2020-11-23,74515.05016722408
6015,CA,Del Norte County ,27812,2020-11-23,73709.19027757802
53065,WA,Stevens County ,45723,2020-11-23,73179.80010060582
53015,WA,Cowlitz County ,110593,2020-11-23,71975.62232691038
6063,CA,Plumas County ,18807,2020-11-23,69335.88557452013
53045,WA,Mason County ,66768,2020-11-23,68041.57680325904
41063,OR,Wallowa County ,7208,2020-11-23,67980.02219755827
6009,CA,Calaveras County ,45905,2020-11-23,66986.16708419562
41039,OR,Lane County ,382067,2020-11-23,66805.03681291502
41017,OR,Deschutes County ,197692,2020-11-23,64868.58345304817
41043,OR,Linn County ,129749,2020-11-23,64686.43303609277
41035,OR,Klamath County ,68238,2020-11-23,62912.16037984701
53073,WA,Whatcom County ,229247,2020-11-23,61344.314211309196
53049,WA,Pacific County ,22471,2020-11-23,60611.454763917936
53067,WA,Thurston County ,290536,2020-11-23,59903.0756945783
30061,MT,Mineral County ,4397,2020-11-23,59131.22583579714
41007,OR,Clatsop County ,40224,2020-11-23,55862.171837708825
53035,WA,Kitsap County ,271473,2020-11-23,54226.387154523654
41009,OR,Columbia County ,52354,2020-11-23,53501.1651449746
41013,OR,Crook County ,24404,2020-11-23,52327.48729716439
41003,OR,Benton County ,93053,2020-11-23,51142.89705866549
53059,WA,Skamania County ,12083,2020-11-23,50815.194901928335
53013,WA,Columbia County ,3985,2020-11-23,47678.79548306148
41019,OR,Douglas County ,110980,2020-11-23,47350.874031357
6043,CA,Mariposa County ,17203,2020-11-23,45864.093472068824
53029,WA,Island County ,85141,2020-11-23,44126.801423520985
6023,CA,Humboldt County ,135558,2020-11-23,43140.20566842237
53019,WA,Ferry County ,7627,2020-11-23,43005.11341287532
41011,OR,Coos County ,64487,2020-11-23,39915.02163226697
6091,CA,Sierra County ,3005,2020-11-23,38269.55074875208
53009,WA,Clallam County ,77331,2020-11-23,33104.44711693887
41033,OR,Josephine County ,87487,2020-11-23,31947.60364396996
41015,OR,Curry County ,22925,2020-11-23,30054.52562704471
53031,WA,Jefferson County ,32221,2020-11-23,28894.199435150986
41057,OR,Tillamook County ,27036,2020-11-23,28406.569019085662
53055,WA,San Juan County ,17582,2020-11-23,21954.27141394608
53069,WA,Wahkiakum County ,4488,2020-11-23,20276.292335115864
41069,OR,Wheeler County ,1332,2020-11-23,8258.258258258258
0,MT,Statewide Unallocated,0,2020-11-23,
0,OR,Statewide Unallocated,0,2020-11-23,
0,WY,Statewide Unallocated,0,2020-11-23,
0,CA,Statewide Unallocated,0,2020-11-24,inf
0,ID,Statewide Unallocated,0,2020-11-24,inf
0,WA,Statewide Unallocated,0,2020-11-24,inf
30003,MT,Big Horn County ,13319,2020-11-24,918612.50844658
30101,MT,Toole County ,4736,2020-11-24,863175.6756756756
30085,MT,Roosevelt County ,11004,2020-11-24,748000.7270083607
30087,MT,Rosebud County ,8937,2020-11-24,656708.0675842005
16065,ID,Madison County ,39907,2020-11-24,654922.6952664946
6025,CA,Imperial County ,181215,2020-11-24,609927.4342631681
30011,MT,Carter County ,1252,2020-11-24,590255.5910543131
16031,ID,Cassia County ,24030,2020-11-24,579816.8955472326
30035,MT,Glacier County ,13753,2020-11-24,579073.6566567295
16067,ID,Minidoka County ,21039,2020-11-24,544227.3872332335
30109,MT,Wibaux County ,969,2020-11-24,537667.6986584107
30025,MT,Fallon County ,2846,2020-11-24,529163.7385804638
41045,OR,Malheur County ,30571,2020-11-24,522750.3189297046
30041,MT,Hill County ,16484,2020-11-24,518563.4554719728
56013,WY,Fremont County ,39261,2020-11-24,513919.66582613793
56001,WY,Albany County ,38880,2020-11-24,511445.47325102886
16083,ID,Twin Falls County ,86878,2020-11-24,510244.2505582541
30005,MT,Blaine County ,6681,2020-11-24,507109.71411465347
30023,MT,Deer Lodge County ,9140,2020-11-24,505579.86870897154
16053,ID,Jerome County ,24412,2020-11-24,503318.0403080453
30105,MT,Valley County ,7396,2020-11-24,492969.17252568953
6031,CA,Kings County ,152940,2020-11-24,488707.99006146204
30091,MT,Sheridan County ,3309,2020-11-24,488667.2710788758
16087,ID,Washington County ,10194,2020-11-24,456739.2583872866
30077,MT,Powell County ,6890,2020-11-24,446008.7082728592
30071,MT,Phillips County ,3954,2020-11-24,437531.6135558928
30021,MT,Dawson County ,8613,2020-11-24,436781.6091954023
53001,WA,Adams County ,19983,2020-11-24,434169.04368713405
16063,ID,Lincoln County ,5366,2020-11-24,432724.56205739843
30111,MT,Yellowstone County ,161300,2020-11-24,431029.1382517049
53021,WA,Franklin County ,95222,2020-11-24,428209.867467602
30079,MT,Prairie County ,1077,2020-11-24,428040.8542246982
16075,ID,Payette County ,23951,2020-11-24,427915.327126216
16027,ID,Canyon County ,229849,2020-11-24,414894.12614368566
16047,ID,Gooding County ,15179,2020-11-24,409513.14315831085
56039,WY,Teton County ,23464,2020-11-24,404321.51380838733
6035,CA,Lassen County ,30573,2020-11-24,403525.98698197753
30097,MT,Sweet Grass County ,3737,2020-11-24,402729.4621354027
16029,ID,Caribou County ,7155,2020-11-24,399301.1879804332
30031,MT,Gallatin County ,114434,2020-11-24,398692.69622664596
30017,MT,Custer County ,11402,2020-11-24,396246.27258375724
16019,ID,Bonneville County ,119062,2020-11-24,395281.4500008399
16033,ID,Clark County ,845,2020-11-24,395266.2721893491
16077,ID,Power County ,7681,2020-11-24,394610.076812915
30029,MT,Flathead County ,103806,2020-11-24,389630.65718744585
30059,MT,Meagher County ,1862,2020-11-24,388292.15896885074
30001,MT,Beaverhead County ,9453,2020-11-24,386226.59473183117
56005,WY,Campbell County ,46341,2020-11-24,379383.26751688565
30013,MT,Cascade County ,81366,2020-11-24,378302.97667330335
30019,MT,Daniels County ,1690,2020-11-24,371597.63313609466
56033,WY,Sheridan County ,30485,2020-11-24,371330.1623749385
56045,WY,Weston County ,6927,2020-11-24,370001.4436263895
41049,OR,Morrow County ,11603,2020-11-24,369128.6736188917
41059,OR,Umatilla County ,77950,2020-11-24,364733.80372033356
56025,WY,Natrona County ,79858,2020-11-24,364259.0598312004
16013,ID,Blaine County ,23021,2020-11-24,361930.41136353766
16059,ID,Lemhi County ,8027,2020-11-24,361280.67771271954
30055,MT,McCone County ,1664,2020-11-24,361177.8846153846
16011,ID,Bingham County ,46811,2020-11-24,358996.81698746025
53077,WA,Yakima County ,250873,2020-11-24,358815.01795729314
30009,MT,Carbon County ,10725,2020-11-24,347878.7878787879
16069,ID,Nez Perce County ,40408,2020-11-24,347851.91051276977
16043,ID,Fremont County ,13099,2020-11-24,347507.4433162837
30093,MT,Silver Bow County ,34915,2020-11-24,339538.8801374767
30075,MT,Powder River County ,1682,2020-11-24,338287.7526753865
16001,ID,Ada County ,481587,2020-11-24,336906.9347802162
16073,ID,Owyhee County ,11823,2020-11-24,333333.3333333333
30033,MT,Garfield County ,1258,2020-11-24,326709.0620031797
16025,ID,Camas County ,1106,2020-11-24,326401.44665461127
16051,ID,Jefferson County ,29871,2020-11-24,325365.73934585386
30073,MT,Pondera County ,5911,2020-11-24,320588.7328709186
30083,MT,Richland County ,10803,2020-11-24,318615.19948162546
30107,MT,Wheatland County ,2126,2020-11-24,317027.28127939795
16061,ID,Lewis County ,3838,2020-11-24,315789.4736842105
30027,MT,Fergus County ,11050,2020-11-24,313936.65158371045
56041,WY,Uinta County ,20226,2020-11-24,313655.6906951449
16023,ID,Butte County ,2597,2020-11-24,312668.4636118598
6107,CA,Tulare County ,466195,2020-11-24,310455.92509572173
6029,CA,Kern County ,900202,2020-11-24,307430.9988202648
30057,MT,Madison County ,8600,2020-11-24,304651.16279069765
16005,ID,Bannock County ,87808,2020-11-24,304436.95335276966
53075,WA,Whitman County ,50104,2020-11-24,304107.4564904997
16035,ID,Clearwater County ,8756,2020-11-24,298309.7304705345
16041,ID,Franklin County ,13876,2020-11-24,291150.187373883
30065,MT,Musselshell County ,4633,2020-11-24,290956.18389812217
30015,MT,Chouteau County ,5635,2020-11-24,290505.7675244011
6071,CA,San Bernardino County ,2180085,2020-11-24,288384.6272049025
56021,WY,Laramie County ,99500,2020-11-24,287035.17587939696
6047,CA,Merced County ,277680,2020-11-24,286768.94266781904
16045,ID,Gem County ,18112,2020-11-24,285170.05300353357
30095,MT,Stillwater County ,9642,2020-11-24,282928.8529350757
6003,CA,Alpine County ,1129,2020-11-24,282550.93002657214
30103,MT,Treasure County ,696,2020-11-24,281609.1954022988
6019,CA,Fresno County ,999101,2020-11-24,281198.7977191495
56015,WY,Goshen County ,13211,2020-11-24,280826.5839073499
56029,WY,Park County ,29194,2020-11-24,279509.4882510105
16081,ID,Teton County ,12142,2020-11-24,278125.5147422171
16055,ID,Kootenai County ,165697,2020-11-24,277210.81250716664
56027,WY,Niobrara County ,2356,2020-11-24,275891.3412563667
