countyFIPS,County Name,State,StateFIPS,2020-06-07_cases,2020-06-14_cases,2020-06-21_cases,2020-06-28_cases,2020-07-05_cases,2020-07-12_cases,2020-07-19_cases,2020-07-26_cases,2020-08-02_cases,2020-08-09_cases,2020-08-16_cases,2020-08-23_cases,2020-08-30_cases,2020-09-06_cases,2020-09-13_cases,2020-09-20_cases,2020-09-27_cases,2020-10-04_cases,2020-10-11_cases,2020-10-18_cases,2020-10-25_cases,2020-11-01_cases,2020-11-08_cases,2020-11-15_cases,2020-11-22_cases,2020-11-29_cases,2020-12-06_cases,2020-12-13_cases,2020-12-20_cases,2020-12-27_cases,2021-01-03_cases,2020-06-07_deaths,2020-06-14_deaths,2020-06-21_deaths,2020-06-28_deaths,2020-07-05_deaths,2020-07-12_deaths,2020-07-19_deaths,2020-07-26_deaths,2020-08-02_deaths,2020-08-09_deaths,2020-08-16_deaths,2020-08-23_deaths,2020-08-30_deaths,2020-09-06_deaths,2020-09-13_deaths,2020-09-20_deaths,2020-09-27_deaths,2020-10-04_deaths,2020-10-11_deaths,2020-10-18_deaths,2020-10-25_deaths,2020-11-01_deaths,2020-11-08_deaths,2020-11-15_deaths,2020-11-22_deaths,2020-11-29_deaths,2020-12-06_deaths,2020-12-13_deaths,2020-12-20_deaths,2020-12-27_deaths,2021-01-03_deaths,population
13297,Walton County ,GA,13,36,26,18,38,86,73,103,109,201,158,155,98,92,131,88,62,74,54,95,83,278,71,63,105,132,171,236,361,345,454,641,3,7,3,3,0,1,3,0,2,5,3,1,4,1,3,1,2,3,6,2,3,2,1,4,0,2,1,3,3,0,4,94593
13299,Ware County ,GA,13,22,26,52,67,115,149,185,153,80,67,85,67,37,43,38,49,29,30,59,128,20,36,29,41,52,23,12,51,52,97,135,0,0,1,0,1,0,1,2,4,6,5,7,3,3,2,4,6,2,0,1,1,2,2,2,1,1,1,0,0,0,3,35734
13301,Warren County ,GA,13,0,1,0,0,8,4,13,1,10,22,15,18,7,6,2,10,15,8,3,2,1,6,1,5,8,3,5,9,6,8,9,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5254
13303,Washington County ,GA,13,1,0,5,11,45,51,39,106,89,54,61,50,23,18,10,17,17,18,21,15,33,34,74,53,30,31,27,47,36,38,76,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,0,0,2,1,2,0,1,2,2,2,0,4,0,2,1,20374
13305,Wayne County ,GA,13,5,14,9,9,47,56,176,170,116,151,98,48,35,60,42,33,39,28,26,18,25,43,28,38,60,69,50,61,80,93,124,0,0,0,0,0,0,0,2,2,4,5,6,6,1,1,0,2,0,0,1,3,0,3,5,2,2,0,0,0,0,0,29927
13307,Webster County ,GA,13,1,0,3,4,3,7,4,1,0,2,0,0,0,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,9,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607
13309,Wheeler County ,GA,13,1,13,8,11,9,2,19,4,3,8,15,30,11,7,154,14,10,15,5,0,15,2,0,0,0,0,1,4,4,5,19,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,7855
13311,White County ,GA,13,10,11,5,10,12,23,39,40,48,52,41,47,70,81,67,64,109,60,65,25,15,25,33,47,118,74,105,172,169,170,188,0,0,1,0,0,1,0,0,0,0,1,3,4,2,2,0,2,0,3,0,1,1,2,0,1,0,1,0,2,4,0,30798
13313,Whitfield County ,GA,13,108,103,179,232,320,469,444,397,561,323,193,121,130,175,146,159,111,160,155,219,261,344,421,546,543,415,617,800,780,651,644,0,3,0,0,3,2,7,0,5,3,8,8,5,4,4,1,0,1,1,1,1,0,3,4,6,6,5,10,10,4,10,104628
13315,Wilcox County ,GA,13,0,2,3,5,5,4,11,4,16,15,17,12,12,6,5,12,2,2,0,2,4,4,3,4,13,9,15,17,13,32,15,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8635
13317,Wilkes County ,GA,13,1,3,8,8,23,33,35,19,14,16,8,12,9,10,17,11,6,2,3,8,15,23,13,14,14,9,18,16,20,29,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9777
13319,Wilkinson County ,GA,13,2,2,0,2,7,29,22,23,26,33,23,23,28,9,13,20,5,10,8,5,7,8,9,13,9,8,18,20,29,28,41,1,0,0,1,0,1,0,1,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8954
13321,Worth County ,GA,13,16,20,27,18,26,26,19,24,26,23,24,12,14,17,0,9,8,17,23,16,18,8,2,6,0,25,23,50,58,61,67,0,0,0,1,0,0,0,1,0,0,0,1,4,1,0,0,1,0,1,1,0,3,0,0,0,0,0,1,1,0,0,20247
32001,Churchill County ,NV,32,3,0,0,0,8,9,6,10,4,22,13,0,2,29,0,24,11,6,19,15,15,42,145,127,126,189,157,145,97,95,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,4,10,7,1,5,4,24909
32003,Clark County ,NV,32,764,1252,1751,3424,4532,4606,7384,6161,6554,5319,4401,3597,2689,2084,1413,1510,2102,2589,2782,3317,3947,3465,6311,6844,7982,11691,12629,13412,11060,11193,12107,16,19,20,12,29,44,44,74,87,119,103,117,98,80,54,69,51,30,30,30,23,23,56,47,72,73,89,147,141,120,153,2266715
32005,Douglas County ,NV,32,6,4,7,15,9,13,15,33,40,29,13,10,18,16,9,23,8,21,24,29,22,24,35,22,46,436,193,409,147,149,180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,2,3,3,48905
32007,Elko County ,NV,32,3,7,22,55,33,100,81,86,71,62,96,88,64,68,19,25,48,53,70,117,152,153,275,244,263,490,424,241,174,166,138,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,2,1,0,1,0,2,1,1,0,1,1,5,7,3,0,2,52778
32009,Esmeralda County ,NV,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873
32011,Eureka County ,NV,32,0,0,0,1,0,0,1,0,0,1,2,0,0,4,1,0,0,0,0,0,1,2,5,3,0,0,4,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029
32013,Humboldt County ,NV,32,0,0,1,3,2,1,0,0,11,8,0,2,5,4,2,1,8,4,13,7,17,11,16,20,49,63,190,0,190,48,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,16831
32015,Lander County ,NV,32,2,0,4,9,3,5,4,2,1,1,1,2,5,6,2,3,1,6,12,1,12,8,12,17,21,44,56,61,36,24,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,5532
32017,Lincoln County ,NV,32,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,7,20,10,5,1,63,49,26,55,9,1,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5183
32019,Lyon County ,NV,32,20,9,7,12,17,15,12,22,28,20,45,27,28,36,14,33,28,13,65,33,40,36,47,47,35,486,219,306,142,125,191,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,2,2,1,1,0,2,0,5,5,5,9,4,57510
32021,Mineral County ,NV,32,0,0,0,0,1,1,4,1,0,0,0,1,0,0,1,0,0,1,0,0,4,0,3,11,33,43,28,23,18,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4505
32023,Nye County ,NV,32,4,6,4,18,31,61,50,62,20,90,31,18,10,14,9,5,10,17,15,36,76,64,164,155,94,197,155,180,164,93,86,0,0,1,0,0,0,1,3,2,0,3,2,0,0,0,1,0,0,1,0,0,0,2,1,5,2,5,2,4,3,6,46523
32027,Pershing County ,NV,32,3,2,0,1,3,3,1,0,0,1,0,3,3,0,1,0,0,1,0,0,2,0,3,12,7,46,14,194,18,22,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,6725
32029,Storey County ,NV,32,0,0,0,1,0,0,0,1,1,0,2,0,0,2,1,0,1,1,5,4,2,2,1,0,8,19,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4123
32031,Washoe County ,NV,32,142,258,202,394,592,409,480,670,569,463,435,521,462,407,400,604,683,622,628,926,958,1176,2016,2471,2293,4105,3070,2777,2242,2179,1566,5,5,3,1,5,14,8,6,7,4,7,6,6,6,4,6,3,8,4,17,8,4,9,9,17,38,44,43,47,43,46,471519
32033,White Pine County ,NV,32,0,0,0,0,3,1,3,1,3,1,1,8,1,7,14,6,9,10,10,12,25,4,35,49,18,85,0,2,13,27,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9580
32510,Consolidated Municipality of Carson City,NV,32,11,9,9,22,28,36,38,24,38,39,36,17,3,0,0,86,0,0,0,132,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55916
34001,Atlantic County ,NJ,34,142,126,212,137,97,79,101,129,148,70,122,88,66,59,89,78,119,139,240,242,292,344,505,709,702,682,863,852,1003,1031,3908,8,13,8,23,10,11,5,3,11,0,0,0,0,1,1,3,0,0,5,3,0,2,4,3,5,12,16,10,17,27,12,263670
34003,Bergen County ,NJ,34,210,306,192,344,271,246,109,246,295,273,401,131,231,231,178,202,238,328,439,565,789,999,1398,2299,2628,2732,3310,2590,2636,2466,7381,38,44,34,287,21,24,2,0,0,0,0,0,2,6,4,2,1,1,4,0,8,5,8,12,18,21,43,37,44,34,55,932202
34005,Burlington County ,NJ,34,128,91,147,113,126,113,67,152,237,176,138,129,108,177,157,214,197,179,239,280,376,520,634,1172,1469,1640,1669,1569,1592,1681,3813,33,36,8,48,14,14,12,10,1,3,4,4,0,2,5,2,6,6,1,3,5,5,4,6,6,11,8,16,23,16,24,445349
34007,Camden County ,NJ,34,256,219,117,149,195,213,137,258,270,205,231,168,181,169,165,231,181,236,346,365,445,708,1032,1843,1999,2094,2622,2055,2148,1837,4388,31,38,9,67,38,25,13,7,9,4,3,2,6,3,4,8,4,3,3,3,9,9,4,9,15,11,23,35,24,25,51,506471
34009,Cape May County ,NJ,34,23,25,17,24,4,16,22,34,22,22,15,31,20,35,30,34,26,23,10,19,19,57,67,131,175,131,143,172,164,155,2381,2,8,3,6,6,3,5,4,1,0,2,2,3,0,0,1,1,1,1,1,1,0,2,3,1,5,6,6,4,5,5,92039
34011,Cumberland County ,NJ,34,254,102,181,95,75,34,25,51,113,98,89,74,59,59,69,47,49,29,50,35,67,103,142,245,278,342,496,647,650,591,2060,15,17,17,17,8,0,5,0,1,0,0,0,0,1,1,0,2,1,0,1,1,0,1,7,0,4,9,10,9,12,17,149527
34013,Essex County ,NJ,34,382,287,187,165,171,121,97,205,216,202,199,185,189,204,152,176,221,276,430,719,1292,1521,1934,2990,2562,2263,3211,2837,2704,2098,6249,40,38,15,261,19,30,19,11,2,8,0,0,3,7,2,3,3,0,1,5,6,4,9,19,30,26,31,36,36,34,38,798975
34015,Gloucester County ,NJ,34,83,86,53,90,88,113,66,145,128,151,165,144,111,141,249,255,198,276,185,207,224,276,484,905,998,866,1339,1201,1044,1015,2849,4,5,14,10,7,5,4,6,6,3,3,4,0,4,1,0,3,3,3,2,7,7,2,4,11,15,22,19,25,12,39,291636
34017,Hudson County ,NJ,34,137,179,0,90,142,145,127,115,148,160,221,150,89,130,110,111,161,254,286,548,842,1060,1347,1914,2222,2316,2961,2794,2582,2675,6189,36,36,8,187,6,27,9,8,2,3,2,0,1,4,1,1,2,3,1,4,4,3,8,6,13,15,35,24,29,19,34,672391
34019,Hunterdon County ,NJ,34,27,16,15,20,14,6,6,20,17,12,12,31,20,17,27,30,35,67,63,36,46,93,150,205,255,233,273,298,298,258,650,4,2,1,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,1,1,1,1,2,3,124371
34021,Mercer County ,NJ,34,205,185,190,85,114,49,36,92,125,77,71,74,62,80,85,76,70,84,99,136,190,292,522,1100,1390,1274,1212,1198,1215,879,1903,26,16,7,53,12,11,8,3,5,3,3,2,3,5,2,0,1,1,0,1,3,0,2,5,4,9,9,16,15,9,16,367430
34023,Middlesex County ,NJ,34,221,232,175,159,149,122,123,377,178,206,180,176,157,154,256,247,355,460,457,569,738,1008,1241,1827,2243,2286,3202,3264,3493,2905,6024,44,36,25,217,13,44,17,8,0,3,12,1,1,2,3,3,0,5,3,4,7,5,6,9,12,11,24,35,47,39,56,825062
34025,Monmouth County ,NJ,34,229,262,202,166,200,174,177,198,260,185,172,115,121,216,264,310,327,397,587,500,436,668,834,1440,1935,1823,2390,2451,2666,2407,5559,41,32,23,110,16,13,14,6,2,0,0,0,2,1,4,2,2,0,0,1,2,3,1,5,9,12,19,20,25,45,47,618795
34027,Morris County ,NJ,34,50,25,104,45,79,93,56,107,91,92,93,70,63,95,59,114,118,126,168,276,429,498,789,1049,1057,1263,1467,1710,1427,1399,4611,9,11,5,154,11,12,7,2,0,2,0,0,0,0,1,0,0,0,2,0,2,5,3,8,4,5,12,27,31,16,20,491845
34029,Ocean County ,NJ,34,252,222,181,145,136,114,127,259,253,137,156,174,219,317,281,498,917,1086,926,782,525,513,576,1069,1452,1661,2221,2176,2492,2337,6168,34,43,30,97,28,25,11,2,6,2,2,0,0,10,6,6,6,2,2,2,9,7,7,10,11,27,31,54,44,56,72,607186
34031,Passaic County ,NJ,34,249,178,142,98,87,110,98,150,181,149,308,223,154,172,162,161,182,233,368,371,468,838,1269,2325,2189,2784,2927,2592,2120,1711,4389,43,27,15,167,13,25,19,1,0,1,4,0,1,3,1,2,3,1,0,3,3,1,6,11,20,14,25,34,20,34,36,501826
34033,Salem County ,NJ,34,36,31,44,6,46,13,16,25,15,23,36,24,26,14,20,30,20,26,23,25,22,33,44,115,124,143,220,324,224,194,609,12,4,7,11,2,1,2,1,2,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,7,3,2,3,5,62385
34035,Somerset County ,NJ,34,67,97,54,44,80,77,51,66,59,55,62,39,54,62,96,133,107,109,111,124,187,246,373,700,685,699,797,842,823,714,3396,7,11,1,89,3,20,0,3,2,6,3,0,2,0,2,1,4,4,7,5,3,3,4,5,3,2,4,15,15,15,10,328934
34037,Sussex County ,NJ,34,26,14,22,13,20,20,17,31,30,23,21,11,32,18,13,27,45,41,41,37,61,84,127,192,235,234,401,399,398,464,1047,1,0,3,39,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,6,3,140488
34039,Union County ,NJ,34,328,105,6,0,0,0,0,62,216,120,174,109,99,135,103,125,201,229,336,503,850,1115,1380,2102,1887,2212,1950,2178,1868,1413,6529,24,28,9,190,3,12,2,3,2,1,1,1,0,4,1,0,0,2,4,2,5,5,5,15,27,14,16,27,27,24,33,556341
34041,Warren County ,NJ,34,24,13,14,12,25,12,11,36,18,15,20,16,11,16,10,10,13,17,22,27,47,78,160,232,235,236,275,309,334,350,696,0,6,4,14,5,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,3,2,105267
39001,Adams County ,OH,39,1,4,3,2,2,4,8,8,11,8,9,14,7,5,4,21,14,18,20,20,22,55,71,169,196,163,69,137,88,121,126,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,5,0,0,1,0,0,27698
39003,Allen County ,OH,39,10,18,11,18,46,51,85,81,114,94,135,126,134,87,77,68,74,103,159,255,292,330,476,758,649,879,675,830,652,484,485,0,2,2,1,2,1,0,0,1,2,2,3,4,8,0,6,2,3,0,1,1,6,0,1,0,8,9,4,3,3,3,102351
39005,Ashland County ,OH,39,4,4,11,7,13,9,33,15,14,14,17,1,3,13,19,25,20,50,51,27,58,83,95,166,211,249,223,530,342,233,284,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,11,0,0,9,5,2,0,1,1,53484
39007,Ashtabula County ,OH,39,32,13,22,8,18,15,25,37,28,31,19,6,15,13,5,16,16,14,13,27,36,141,248,405,504,468,340,351,298,201,225,3,1,3,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,2,5,3,0,1,97241
39009,Athens County ,OH,39,0,5,2,5,26,111,101,50,26,13,10,6,14,37,84,89,110,122,185,131,128,115,88,160,159,249,290,295,197,142,203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,65327
39011,Auglaize County ,OH,39,6,7,5,8,8,5,15,47,40,41,37,72,53,51,45,53,43,66,96,157,167,185,236,352,322,298,251,325,239,188,222,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,6,1,0,2,1,0,2,0,14,7,4,3,2,4,45656
39013,Belmont County ,OH,39,16,16,17,39,23,24,5,9,5,32,17,34,10,9,8,8,15,2,15,29,33,84,124,269,237,335,281,383,258,198,312,2,5,1,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,5,67006
39015,Brown County ,OH,39,3,7,5,9,4,7,5,15,29,17,29,27,24,26,21,19,15,6,18,44,45,82,104,142,201,203,242,363,272,229,247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,1,2,1,43432
39017,Butler County ,OH,39,90,91,111,170,205,287,251,304,265,246,268,262,513,797,497,366,408,529,609,678,798,911,1196,1601,1776,2142,2296,2815,1930,1381,1759,1,2,5,5,0,3,4,3,5,4,6,0,4,7,8,11,12,2,2,7,9,3,0,5,0,10,11,9,10,4,5,383134
39019,Carroll County ,OH,39,5,1,4,7,11,11,16,6,15,3,6,5,4,7,7,11,2,8,14,12,32,47,31,47,73,147,111,147,134,97,125,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,26914
39021,Champaign County ,OH,39,5,1,3,0,3,15,13,16,21,71,26,30,14,14,18,15,15,18,23,29,38,59,98,139,181,184,227,190,161,140,207,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,4,8,2,1,38885
39023,Clark County ,OH,39,60,54,244,74,38,51,79,93,88,70,98,97,66,104,104,108,87,138,175,193,282,326,490,731,721,771,749,998,760,507,589,2,0,0,0,1,1,1,0,2,1,2,3,8,3,6,2,2,2,10,2,3,0,1,4,0,69,13,6,22,7,7,134083
39025,Clermont County ,OH,39,14,11,41,48,73,97,121,105,112,98,101,106,125,121,114,126,105,92,192,244,339,363,527,908,1023,1053,1150,1436,1268,1058,1216,1,0,0,0,0,1,1,1,1,1,0,2,1,1,2,3,3,9,2,2,2,1,2,1,0,11,3,3,6,11,2,206428
39027,Clinton County ,OH,39,4,6,2,5,8,21,16,22,19,18,21,25,33,14,14,7,21,26,36,59,82,73,133,141,154,163,203,415,248,183,209,0,0,0,0,0,2,0,2,2,0,0,0,4,1,2,0,0,0,0,0,0,0,1,0,0,3,2,5,12,2,1,41968
39029,Columbiana County ,OH,39,21,21,44,236,106,82,73,34,78,88,63,44,55,47,28,24,13,49,33,64,84,107,194,348,473,568,559,637,448,396,368,1,3,2,1,1,0,0,0,0,0,2,1,1,4,3,9,0,2,4,1,1,0,0,4,0,7,5,6,6,3,0,101883
39031,Coshocton County ,OH,39,8,3,9,10,27,45,22,9,12,8,9,7,8,2,9,2,4,6,19,27,50,81,110,112,149,147,143,227,188,136,132,0,0,0,0,2,2,0,1,1,0,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,36600
39033,Crawford County ,OH,39,5,2,0,8,5,6,11,6,6,10,9,5,5,11,4,10,26,28,45,91,105,96,108,200,225,262,272,337,305,164,228,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,5,0,3,3,8,5,10,18,41494
39035,Cuyahoga County ,OH,39,350,317,458,938,1153,1484,1345,1144,949,868,821,620,669,625,449,394,398,420,531,771,1066,1499,2614,4843,4862,6727,5510,10172,5861,5051,5103,27,43,27,13,22,26,22,28,28,22,29,24,22,25,23,20,14,9,2,4,14,1,23,10,1,25,35,44,11,42,23,1235072
39037,Darke County ,OH,39,19,29,5,6,15,11,6,12,39,79,64,75,82,53,44,47,44,94,94,96,89,140,141,243,379,495,438,487,286,239,166,1,2,0,0,0,1,0,0,0,3,1,1,4,1,1,2,3,2,1,5,1,0,2,2,0,6,2,9,2,5,7,51113
39039,Defiance County ,OH,39,2,4,2,3,5,4,21,35,19,15,25,19,21,24,20,28,44,50,30,32,56,114,197,231,276,272,234,330,280,209,165,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,1,0,0,1,1,1,1,6,17,11,12,4,1,38087
39041,Delaware County ,OH,39,31,30,29,44,97,156,192,144,134,107,111,104,129,133,189,168,146,148,160,170,205,263,384,670,933,945,929,1685,1096,921,996,1,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,3,3,1,0,1,1,2,2,4,4,7,7,7,4,209177
39043,Erie County ,OH,39,14,21,7,8,17,44,77,70,83,59,57,72,68,38,34,55,47,43,58,67,69,91,155,273,353,451,350,846,513,398,388,2,4,2,0,0,0,0,2,3,0,3,3,3,1,6,1,3,3,2,1,0,1,3,4,0,8,1,14,7,10,6,74266
39045,Fairfield County ,OH,39,46,38,45,61,89,133,205,160,181,149,111,88,123,104,117,90,98,126,132,165,279,277,446,756,752,880,777,1169,909,738,802,3,0,3,3,1,1,1,2,5,7,3,4,1,3,1,6,3,2,0,1,1,1,1,0,0,5,3,3,0,2,0,157574
39047,Fayette County ,OH,39,2,3,0,0,1,9,4,9,26,19,17,39,20,17,11,8,7,47,78,61,42,47,90,128,141,141,132,214,201,127,214,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1,1,2,0,3,3,0,1,5,0,4,2,1,28525
39049,Franklin County ,OH,39,579,564,718,1046,1431,1764,1966,1681,1425,1210,1236,981,1085,1480,1491,1387,984,1053,1127,1449,1651,2276,3505,4874,5493,5498,6206,8981,6242,5623,5507,28,30,29,35,29,25,20,22,25,10,13,16,9,3,14,24,4,23,5,0,7,1,0,8,0,21,8,13,0,4,1,1316756
39051,Fulton County ,OH,39,2,7,0,4,4,6,19,31,22,8,16,10,8,17,17,19,12,102,55,69,85,90,129,200,196,251,292,324,320,246,207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,8,2,2,0,1,7,5,1,5,1,0,42126
39053,Gallia County ,OH,39,1,0,0,1,7,4,8,14,14,8,24,25,26,13,16,11,11,29,27,27,30,30,70,115,162,166,199,238,171,118,140,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,3,1,0,0,0,0,0,0,0,0,2,0,0,3,2,3,29898
39055,Geauga County ,OH,39,23,25,23,25,23,23,37,37,26,28,14,24,14,50,29,16,20,27,17,52,71,101,163,343,397,491,342,548,324,257,300,2,1,2,4,1,0,1,0,0,1,1,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,93649
39057,Greene County ,OH,39,9,24,34,25,57,95,115,84,74,71,109,72,98,133,116,134,113,196,209,238,348,372,574,748,746,912,853,1047,940,598,774,0,1,2,1,0,0,1,1,0,1,1,2,3,2,5,3,5,4,1,2,2,0,8,9,0,12,12,5,14,7,12,168937
39059,Guernsey County ,OH,39,6,2,1,13,12,11,8,9,12,7,4,7,2,9,9,8,14,14,29,55,93,78,96,113,144,229,261,247,209,171,151,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,3,3,38875
39061,Hamilton County ,OH,39,162,325,644,965,1130,1026,878,669,613,533,499,391,569,611,495,548,435,599,851,1249,1498,1642,2308,3660,3676,3883,4289,6162,3834,2981,3581,20,8,7,5,6,11,10,7,22,8,14,12,5,2,4,16,7,16,4,3,6,5,3,10,0,10,10,11,12,6,8,817473
39063,Hancock County ,OH,39,6,5,1,7,9,8,30,122,77,63,50,39,52,48,36,54,55,86,81,96,125,184,239,332,398,412,421,526,445,340,362,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,2,1,3,1,6,6,4,2,1,0,7,13,12,4,8,4,75783
39065,Hardin County ,OH,39,12,20,14,4,12,0,13,6,8,15,22,17,15,14,12,5,6,8,24,21,51,56,95,151,163,289,179,151,124,114,136,1,3,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,2,7,4,0,1,1,31365
39067,Harrison County ,OH,39,0,0,1,1,0,2,2,0,3,7,0,2,0,3,18,12,3,4,3,5,10,7,25,26,38,81,76,109,113,73,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15040
39069,Henry County ,OH,39,2,2,3,4,2,6,24,31,16,11,11,26,56,31,31,25,21,38,42,44,61,81,95,130,135,132,150,202,148,136,124,0,0,0,0,0,0,0,0,1,1,0,0,1,5,2,2,2,3,0,0,0,0,1,3,0,2,6,6,0,0,10,27006
39071,Highland County ,OH,39,4,5,5,3,3,8,16,26,32,31,13,12,7,8,12,10,10,19,50,72,98,111,108,111,164,155,224,304,217,155,154,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,3,5,2,0,2,0,0,0,0,0,43161
39073,Hocking County ,OH,39,2,2,0,3,2,3,11,9,7,10,7,6,8,7,7,8,5,7,9,7,16,44,132,98,106,133,158,213,133,101,91,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,1,3,0,0,28264
39075,Holmes County ,OH,39,25,19,40,63,41,30,32,20,7,8,7,6,8,6,8,8,19,32,49,66,160,232,193,119,129,128,77,165,85,70,113,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,4,9,7,0,9,2,5,4,11,1,43960
39077,Huron County ,OH,39,3,14,33,49,56,32,43,39,42,25,22,44,8,23,12,18,28,61,34,44,33,50,115,219,285,335,254,600,355,260,276,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,6,1,0,2,0,4,0,11,4,0,0,58266
39079,Jackson County ,OH,39,1,1,0,1,6,7,9,16,10,9,9,50,32,19,14,33,30,31,47,80,62,58,89,118,127,201,338,275,220,145,150,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,0,1,0,2,0,0,2,1,0,7,10,4,32413
39081,Jefferson County ,OH,39,2,2,4,2,11,28,38,23,28,25,21,11,6,25,13,13,18,19,43,40,56,59,110,142,184,490,422,602,433,255,302,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,16,10,2,9,65325
