countyFIPS,County Name,State,StateFIPS,2020-06-07_cases,2020-06-14_cases,2020-06-21_cases,2020-06-28_cases,2020-07-05_cases,2020-07-12_cases,2020-07-19_cases,2020-07-26_cases,2020-08-02_cases,2020-08-09_cases,2020-08-16_cases,2020-08-23_cases,2020-08-30_cases,2020-09-06_cases,2020-09-13_cases,2020-09-20_cases,2020-09-27_cases,2020-10-04_cases,2020-10-11_cases,2020-10-18_cases,2020-10-25_cases,2020-11-01_cases,2020-11-08_cases,2020-11-15_cases,2020-11-22_cases,2020-11-29_cases,2020-12-06_cases,2020-12-13_cases,2020-12-20_cases,2020-12-27_cases,2021-01-03_cases,2020-06-07_deaths,2020-06-14_deaths,2020-06-21_deaths,2020-06-28_deaths,2020-07-05_deaths,2020-07-12_deaths,2020-07-19_deaths,2020-07-26_deaths,2020-08-02_deaths,2020-08-09_deaths,2020-08-16_deaths,2020-08-23_deaths,2020-08-30_deaths,2020-09-06_deaths,2020-09-13_deaths,2020-09-20_deaths,2020-09-27_deaths,2020-10-04_deaths,2020-10-11_deaths,2020-10-18_deaths,2020-10-25_deaths,2020-11-01_deaths,2020-11-08_deaths,2020-11-15_deaths,2020-11-22_deaths,2020-11-29_deaths,2020-12-06_deaths,2020-12-13_deaths,2020-12-20_deaths,2020-12-27_deaths,2021-01-03_deaths,population
13261,Sumter County ,GA,13,495,508,532,550,574,610,665,693,729,762,783,820,852,884,903,919,930,941,946,955,959,967,976,984,1001,1033,1069,1145,1211,1280,1353,45,49,49,50,50,50,52,55,56,56,56,57,59,60,60,60,62,63,64,68,68,68,68,69,69,69,69,69,70,70,71,29524
13263,Talbot County ,GA,13,41,47,59,69,82,93,106,119,126,138,147,152,154,155,156,158,166,166,167,168,174,180,190,194,198,201,208,217,225,235,252,2,2,2,2,3,3,3,3,3,3,5,5,5,5,5,5,6,6,6,7,8,8,8,8,8,8,8,8,9,9,9,6195
13265,Taliaferro County ,GA,13,1,2,2,2,2,2,2,7,12,13,17,18,19,19,19,21,22,23,24,25,27,31,31,32,33,37,39,41,45,45,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537
13267,Tattnall County ,GA,13,30,50,84,128,158,194,263,326,416,502,597,643,671,712,744,788,832,850,871,901,921,955,971,984,999,1017,1048,1103,1158,1226,1323,0,0,0,0,0,0,0,1,1,1,2,5,7,8,9,9,12,11,11,13,13,16,18,19,19,19,21,21,22,22,22,25286
13269,Taylor County ,GA,13,23,26,26,27,37,36,52,59,70,87,105,116,156,164,178,204,210,216,221,225,229,237,245,252,264,276,289,301,321,333,366,2,2,2,2,2,2,2,2,2,2,3,4,7,7,8,9,10,11,12,12,12,12,13,13,13,13,13,13,13,13,13,8020
13271,Telfair County ,GA,13,38,54,64,109,126,178,201,234,253,278,309,329,347,359,372,379,384,396,405,428,495,495,506,512,517,518,523,539,561,569,589,1,1,2,3,3,3,3,4,7,9,12,12,13,14,16,17,18,20,22,23,24,24,24,25,25,25,26,30,31,32,33,15860
13273,Terrell County ,GA,13,217,217,218,225,232,249,260,275,292,301,307,309,318,322,325,326,329,331,335,338,340,341,346,346,348,351,365,396,421,441,452,26,26,27,27,27,28,29,29,30,30,30,30,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,33,33,34,34,8531
13275,Thomas County ,GA,13,354,362,371,417,497,592,692,847,997,1123,1248,1330,1396,1418,1430,1468,1492,1510,1540,1571,1595,1625,1649,1685,1703,1742,1811,1934,2108,2240,2435,32,32,32,32,32,32,33,38,39,42,44,46,49,58,58,58,63,66,67,69,69,71,73,74,77,77,78,78,78,78,80,44451
13277,Tift County ,GA,13,318,411,538,696,832,983,1108,1153,1246,1333,1399,1445,1499,1577,1634,1693,1774,1823,1867,1905,1949,1984,2016,2070,2165,2298,2447,2591,2705,2824,2943,19,22,25,25,26,28,29,34,35,36,45,47,49,51,53,56,57,57,59,61,63,65,66,67,67,67,68,69,70,70,71,40644
13279,Toombs County ,GA,13,67,106,149,232,274,325,402,506,632,755,871,975,1056,1152,1219,1277,1327,1360,1410,1445,1473,1523,1545,1567,1616,1641,1685,1756,1872,2024,2187,4,4,5,5,5,5,6,6,6,8,9,10,17,29,37,43,49,51,54,56,56,57,59,59,60,60,61,61,61,61,61,26830
13281,Towns County ,GA,13,30,35,36,38,50,70,84,100,115,143,158,184,204,225,254,297,331,351,382,402,431,455,482,507,524,551,583,625,667,704,755,1,1,1,1,1,1,1,1,1,1,2,5,6,6,7,8,9,10,10,12,13,13,15,16,18,21,22,23,24,25,26,12037
13283,Treutlen County ,GA,13,14,17,19,23,30,46,57,77,99,124,143,178,204,226,239,244,258,263,277,290,302,310,317,323,328,331,334,340,361,388,420,0,0,1,1,1,1,2,2,3,3,3,3,4,5,6,8,8,11,11,11,11,12,12,13,13,13,14,14,14,14,14,6901
13285,Troup County ,GA,13,440,781,1011,1335,1608,1750,1866,2085,2169,2290,2413,2503,2588,2652,2697,2754,2802,2850,2905,2966,3041,3069,3114,3178,3245,3296,3388,3539,3730,3923,4133,11,22,26,31,35,38,43,52,63,69,77,79,84,90,93,93,96,101,103,104,106,109,113,115,116,116,119,119,121,121,122,69922
13287,Turner County ,GA,13,140,152,168,176,181,189,214,206,225,246,262,273,277,283,287,293,304,317,324,330,334,339,351,356,363,374,385,404,439,450,476,13,14,16,16,16,18,18,18,18,18,18,19,19,21,22,22,22,24,24,24,24,24,24,24,24,24,24,24,24,24,24,7985
13289,Twiggs County ,GA,13,18,21,23,23,30,40,55,67,93,118,135,157,165,170,178,184,192,199,205,210,216,224,230,234,244,249,263,280,308,335,385,1,1,1,1,1,1,1,2,3,3,4,6,7,7,7,7,7,9,9,9,10,10,11,12,14,14,15,15,15,15,15,8120
13291,Union County ,GA,13,49,53,56,68,78,109,136,174,218,263,331,403,474,519,599,666,756,803,839,857,882,912,950,979,1030,1065,1122,1193,1261,1331,1451,1,2,3,3,3,4,4,6,6,7,7,7,10,14,17,17,20,21,22,25,25,26,29,31,33,35,37,38,40,41,41,24511
13293,Upson County ,GA,13,290,295,322,348,378,390,416,448,484,535,626,634,659,687,716,751,789,807,819,826,833,843,854,879,907,940,961,986,1048,1120,1272,35,40,43,43,43,45,45,45,46,46,49,53,55,58,59,59,62,63,67,69,70,70,70,71,71,71,71,71,72,72,72,26320
13295,Walker County ,GA,13,196,222,285,315,344,376,410,462,553,705,814,908,1025,1137,1297,1465,1531,1618,1672,1767,1855,1952,2089,2227,2427,2581,2728,3044,3348,3600,3899,0,2,5,11,12,12,14,14,16,16,17,19,21,25,26,29,35,38,40,43,43,46,46,49,49,50,51,53,53,54,55,69761
13297,Walton County ,GA,13,301,327,345,383,469,542,645,754,955,1113,1268,1366,1458,1589,1677,1739,1813,1867,1962,2045,2323,2394,2457,2562,2694,2865,3101,3462,3807,4261,4902,15,22,25,28,28,29,32,32,34,39,42,43,47,48,51,52,54,57,63,65,68,70,71,75,75,77,78,81,84,84,88,94593
13299,Ware County ,GA,13,250,276,328,395,510,659,844,997,1077,1144,1229,1296,1333,1376,1414,1463,1492,1522,1581,1709,1729,1765,1794,1835,1887,1910,1922,1973,2025,2122,2257,14,14,15,15,16,16,17,19,23,29,34,41,44,47,49,53,59,61,61,62,63,65,67,69,70,71,72,72,72,72,75,35734
13301,Warren County ,GA,13,18,19,19,19,27,31,44,45,55,77,92,110,117,123,125,135,150,158,161,163,164,170,171,176,184,187,192,201,207,215,224,0,0,0,0,0,0,0,0,0,1,1,3,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,5254
13303,Washington County ,GA,13,75,75,80,91,136,187,226,332,421,475,536,586,609,627,637,654,671,689,710,725,758,792,866,919,949,980,1007,1054,1090,1128,1204,1,1,1,1,1,1,1,1,2,2,3,3,4,6,7,8,8,8,10,11,13,13,14,16,18,20,20,24,24,26,27,20374
13305,Wayne County ,GA,13,25,39,48,57,104,160,336,506,622,773,871,919,954,1014,1056,1089,1128,1156,1182,1200,1225,1268,1296,1334,1394,1463,1513,1574,1654,1747,1871,0,0,0,0,0,0,0,2,4,8,13,19,25,26,27,27,29,29,29,30,33,33,36,41,43,45,45,45,45,45,45,29927
13307,Webster County ,GA,13,14,14,17,21,24,31,35,36,36,38,38,38,38,40,42,43,43,43,43,43,44,44,44,45,46,46,46,46,55,61,66,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2607
13309,Wheeler County ,GA,13,14,27,35,46,55,57,76,80,83,91,106,136,147,154,308,322,332,347,352,352,367,369,369,369,369,369,370,374,378,383,402,0,0,0,0,0,0,0,1,1,1,1,3,5,8,11,11,11,11,13,16,16,16,16,16,16,18,18,18,18,18,18,7855
13311,White County ,GA,13,113,124,129,139,151,174,213,253,301,353,394,441,511,592,659,723,832,892,957,982,997,1022,1055,1102,1220,1294,1399,1571,1740,1910,2098,3,3,4,4,4,5,5,5,5,5,6,9,13,15,17,17,19,19,22,22,23,24,26,26,27,27,28,28,30,34,34,30798
13313,Whitfield County ,GA,13,499,602,781,1013,1333,1802,2246,2643,3204,3527,3720,3841,3971,4146,4292,4451,4562,4722,4877,5096,5357,5701,6122,6668,7211,7626,8243,9043,9823,10474,11118,7,10,10,10,13,15,22,22,27,30,38,46,51,55,59,60,60,61,62,63,64,64,67,71,77,83,88,98,108,112,122,104628
13315,Wilcox County ,GA,13,116,118,121,126,131,135,146,150,166,181,198,210,222,228,233,245,247,249,249,251,255,259,262,266,279,288,303,320,333,365,380,13,14,15,15,15,15,15,18,18,19,19,20,20,20,20,20,20,23,25,25,25,25,25,25,25,25,25,25,25,25,25,8635
13317,Wilkes County ,GA,13,34,37,45,53,76,109,144,163,177,193,201,213,222,232,249,260,266,268,271,279,294,317,330,344,358,367,385,401,421,450,465,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,5,5,6,6,6,7,7,7,7,7,8,8,8,8,8,9777
13319,Wilkinson County ,GA,13,71,73,73,75,82,111,133,156,182,215,238,261,289,298,311,331,336,346,354,359,366,374,383,396,405,413,431,451,480,508,549,7,7,7,8,8,9,9,10,10,11,12,13,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,8954
13321,Worth County ,GA,13,238,258,285,303,329,355,374,398,424,447,471,483,497,514,513,522,530,547,570,586,604,612,614,620,620,645,668,718,776,837,904,21,21,21,22,22,22,22,23,23,23,23,24,28,29,29,29,30,30,31,32,32,35,35,35,35,35,35,36,37,37,37,20247
32001,Churchill County ,NV,32,10,10,10,10,18,27,33,43,47,69,82,82,84,113,113,137,148,154,173,188,203,245,390,517,643,832,989,1134,1231,1326,1426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,8,12,22,29,30,35,39,24909
32003,Clark County ,NV,32,7483,8735,10486,13910,18442,23048,30432,36593,43147,48466,52867,56464,59153,61237,62650,64160,66262,68851,71633,74950,78897,82362,88673,95517,103499,115190,127819,141231,152291,163484,175591,359,378,398,410,439,483,527,601,688,807,910,1027,1125,1205,1259,1328,1379,1409,1439,1469,1492,1515,1571,1618,1690,1763,1852,1999,2140,2260,2413,2266715
32005,Douglas County ,NV,32,38,42,49,64,73,86,101,134,174,203,216,226,244,260,269,292,300,321,345,374,396,420,455,477,523,959,1152,1561,1708,1857,2037,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,6,10,12,15,18,48905
32007,Elko County ,NV,32,27,34,56,111,144,244,325,411,482,544,640,728,792,860,879,904,952,1005,1075,1192,1344,1497,1772,2016,2279,2769,3193,3434,3608,3774,3912,1,1,1,1,1,1,1,2,2,2,3,3,4,5,7,9,10,10,11,11,13,14,15,15,16,17,22,29,32,32,34,52778
32009,Esmeralda County ,NV,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,13,27,29,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873
32011,Eureka County ,NV,32,0,0,0,1,1,1,2,2,2,3,5,5,5,9,10,10,10,10,10,10,11,13,18,21,21,21,25,28,28,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029
32013,Humboldt County ,NV,32,78,78,79,82,84,85,85,85,96,104,104,106,111,115,117,118,126,130,143,150,167,178,194,214,263,326,516,516,706,754,831,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,7,7,10,11,16831
32015,Lander County ,NV,32,22,22,26,35,38,43,47,49,50,51,52,54,59,65,67,70,71,77,89,90,102,110,122,139,160,204,260,321,357,381,391,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,6,6,7,5532
32017,Lincoln County ,NV,32,2,2,2,2,2,2,3,3,4,5,5,6,6,6,6,7,7,7,14,34,44,49,50,113,162,188,243,252,253,260,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5183
32019,Lyon County ,NV,32,82,91,98,110,127,142,154,176,204,224,269,296,324,360,374,407,435,448,513,546,586,622,669,716,751,1237,1456,1762,1904,2029,2220,1,2,2,2,2,2,2,3,5,6,6,6,6,6,6,7,7,7,8,10,12,13,14,14,16,16,21,26,31,40,44,57510
32021,Mineral County ,NV,32,4,4,4,4,5,6,10,11,11,11,11,12,12,12,13,13,13,14,14,14,18,18,21,32,65,108,136,159,177,186,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,4,4,4,4,4505
32023,Nye County ,NV,32,66,72,76,94,125,186,236,298,318,408,439,457,467,481,490,495,505,522,537,573,649,713,877,1032,1126,1323,1478,1658,1822,1915,2001,2,2,3,3,3,3,4,7,9,9,12,14,14,14,14,15,15,15,16,16,16,16,18,19,24,26,31,33,37,40,46,46523
32027,Pershing County ,NV,32,3,5,5,6,9,12,13,13,13,14,14,17,20,20,21,21,21,22,22,22,24,24,27,39,46,92,106,300,318,340,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,10,6725
32029,Storey County ,NV,32,1,1,1,2,2,2,2,3,4,4,6,6,6,8,9,9,10,11,16,20,22,24,25,25,33,52,59,64,65,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4123
32031,Washoe County ,NV,32,1719,1977,2179,2573,3165,3574,4054,4724,5293,5756,6191,6712,7174,7581,7981,8585,9268,9890,10518,11444,12402,13578,15594,18065,20358,24463,27533,30310,32552,34731,36297,65,70,73,74,79,93,101,107,114,118,125,131,137,143,147,153,156,164,168,185,193,197,206,215,232,270,314,357,404,447,493,471519
32033,White Pine County ,NV,32,3,3,3,3,6,7,10,11,14,15,16,24,25,32,46,52,61,71,81,93,118,122,157,206,224,309,309,311,324,351,384,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,9580
32510,Consolidated Municipality of Carson City,NV,32,109,118,127,149,177,213,251,275,313,352,388,405,408,408,408,494,494,494,494,626,626,726,726,726,726,726,726,726,726,726,726,5,5,5,5,5,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,55916
34001,Atlantic County ,NJ,34,2364,2490,2702,2839,2936,3015,3116,3245,3393,3463,3585,3673,3739,3798,3887,3965,4084,4223,4463,4705,4997,5341,5846,6555,7257,7939,8802,9654,10657,11688,15596,167,180,188,211,221,232,237,240,251,251,251,251,251,252,253,256,256,256,261,264,264,266,270,273,278,290,306,316,333,360,372,263670
34003,Bergen County ,NJ,34,18512,18818,19010,19354,19625,19871,19980,20226,20521,20794,21195,21326,21557,21788,21966,22168,22406,22734,23173,23738,24527,25526,26924,29223,31851,34583,37893,40483,43119,45585,52966,1618,1662,1696,1983,2004,2028,2030,2030,2030,2030,2030,2030,2032,2038,2042,2044,2045,2046,2050,2050,2058,2063,2071,2083,2101,2122,2165,2202,2246,2280,2335,932202
34005,Burlington County ,NJ,34,4785,4876,5023,5136,5262,5375,5442,5594,5831,6007,6145,6274,6382,6559,6716,6930,7127,7306,7545,7825,8201,8721,9355,10527,11996,13636,15305,16874,18466,20147,23960,327,363,371,419,433,447,459,469,470,473,477,481,481,483,488,490,496,502,503,506,511,516,520,526,532,543,551,567,590,606,630,445349
34007,Camden County ,NJ,34,6799,7018,7135,7284,7479,7692,7829,8087,8357,8562,8793,8961,9142,9311,9476,9707,9888,10124,10470,10835,11280,11988,13020,14863,16862,18956,21578,23633,25781,27618,32006,369,407,416,483,521,546,559,566,575,579,582,584,590,593,597,605,609,612,615,618,627,636,640,649,664,675,698,733,757,782,833,506471
34009,Cape May County ,NJ,34,646,671,688,712,716,732,754,788,810,832,847,878,898,933,963,997,1023,1046,1056,1075,1094,1151,1218,1349,1524,1655,1798,1970,2134,2289,4670,51,59,62,68,74,77,82,86,87,87,89,91,94,94,94,95,96,97,98,99,100,100,102,105,106,111,117,123,127,132,137,92039
34011,Cumberland County ,NJ,34,2564,2666,2847,2942,3017,3051,3076,3127,3240,3338,3427,3501,3560,3619,3688,3735,3784,3813,3863,3898,3965,4068,4210,4455,4733,5075,5571,6218,6868,7459,9519,90,107,124,141,149,149,154,154,155,155,155,155,155,156,157,157,159,160,160,161,162,162,163,170,170,174,183,193,202,214,231,149527
34013,Essex County ,NJ,34,18077,18364,18551,18716,18887,19008,19105,19310,19526,19728,19927,20112,20301,20505,20657,20833,21054,21330,21760,22479,23771,25292,27226,30216,32778,35041,38252,41089,43793,45891,52140,1707,1745,1760,2021,2040,2070,2089,2100,2102,2110,2110,2110,2113,2120,2122,2125,2128,2128,2129,2134,2140,2144,2153,2172,2202,2228,2259,2295,2331,2365,2403,798975
34015,Gloucester County ,NJ,34,2328,2414,2467,2557,2645,2758,2824,2969,3097,3248,3413,3557,3668,3809,4058,4313,4511,4787,4972,5179,5403,5679,6163,7068,8066,8932,10271,11472,12516,13531,16380,152,157,171,181,188,193,197,203,209,212,215,219,219,223,224,224,227,230,233,235,242,249,251,255,266,281,303,322,347,359,398,291636
34017,Hudson County ,NJ,34,18565,18744,18744,18834,18976,19121,19248,19363,19511,19671,19892,20042,20131,20261,20371,20482,20643,20897,21183,21731,22573,23633,24980,26894,29116,31432,34393,37187,39769,42444,48633,1218,1254,1262,1449,1455,1482,1491,1499,1501,1504,1506,1506,1507,1511,1512,1513,1515,1518,1519,1523,1527,1530,1538,1544,1557,1572,1607,1631,1660,1679,1713,672391
34019,Hunterdon County ,NJ,34,1023,1039,1054,1074,1088,1094,1100,1120,1137,1149,1161,1192,1212,1229,1256,1286,1321,1388,1451,1487,1533,1626,1776,1981,2236,2469,2742,3040,3338,3596,4246,64,66,67,123,124,124,124,124,124,124,124,124,124,125,125,125,125,125,126,126,126,127,127,127,130,131,132,133,134,136,139,124371
34021,Mercer County ,NJ,34,7166,7351,7541,7626,7740,7789,7825,7917,8042,8119,8190,8264,8326,8406,8491,8567,8637,8721,8820,8956,9146,9438,9960,11060,12450,13724,14936,16134,17349,18228,20131,501,517,524,577,589,600,608,611,616,619,622,624,627,632,634,634,635,636,636,637,640,640,642,647,651,660,669,685,700,709,725,367430
34023,Middlesex County ,NJ,34,16198,16430,16605,16764,16913,17035,17158,17535,17713,17919,18099,18275,18432,18586,18842,19089,19444,19904,20361,20930,21668,22676,23917,25744,27987,30273,33475,36739,40232,43137,49161,1040,1076,1101,1318,1331,1375,1392,1400,1400,1403,1415,1416,1417,1419,1422,1425,1425,1430,1433,1437,1444,1449,1455,1464,1476,1487,1511,1546,1593,1632,1688,825062
34025,Monmouth County ,NJ,34,8478,8740,8942,9108,9308,9482,9659,9857,10117,10302,10474,10589,10710,10926,11190,11500,11827,12224,12811,13311,13747,14415,15249,16689,18624,20447,22837,25288,27954,30361,35920,640,672,695,805,821,834,848,854,856,856,856,856,858,859,863,865,867,867,867,868,870,873,874,879,888,900,919,939,964,1009,1056,618795
34027,Morris County ,NJ,34,6556,6581,6685,6730,6809,6902,6958,7065,7156,7248,7341,7411,7474,7569,7628,7742,7860,7986,8154,8430,8859,9357,10146,11195,12252,13515,14982,16692,18119,19518,24129,625,636,641,795,806,818,825,827,827,829,829,829,829,829,830,830,830,830,832,832,834,839,842,850,854,859,871,898,929,945,965,491845
34029,Ocean County ,NJ,34,9022,9244,9425,9570,9706,9820,9947,10206,10459,10596,10752,10926,11145,11462,11743,12241,13158,14244,15170,15952,16477,16990,17566,18635,20087,21748,23969,26145,28637,30974,37142,774,817,847,944,972,997,1008,1010,1016,1018,1020,1020,1020,1030,1036,1042,1048,1050,1052,1054,1063,1070,1077,1087,1098,1125,1156,1210,1254,1310,1382,607186
34031,Passaic County ,NJ,34,16449,16627,16769,16867,16954,17064,17162,17312,17493,17642,17950,18173,18327,18499,18661,18822,19004,19237,19605,19976,20444,21282,22551,24876,27065,29849,32776,35368,37488,39199,43588,972,999,1014,1181,1194,1219,1238,1239,1239,1240,1244,1244,1245,1248,1249,1251,1254,1255,1255,1258,1261,1262,1268,1279,1299,1313,1338,1372,1392,1426,1462,501826
34033,Salem County ,NJ,34,675,706,750,756,802,815,831,856,871,894,930,954,980,994,1014,1044,1064,1090,1113,1138,1160,1193,1237,1352,1476,1619,1839,2163,2387,2581,3190,53,57,64,75,77,78,80,81,83,87,87,88,88,88,88,88,88,88,88,88,88,89,90,90,91,92,99,102,104,107,112,62385
34035,Somerset County ,NJ,34,4662,4759,4813,4857,4937,5014,5065,5131,5190,5245,5307,5346,5400,5462,5558,5691,5798,5907,6018,6142,6329,6575,6948,7648,8333,9032,9829,10671,11494,12208,15604,426,437,438,527,530,550,550,553,555,561,564,564,566,566,568,569,573,577,584,589,592,595,599,604,607,609,613,628,643,658,668,328934
34037,Sussex County ,NJ,34,1140,1154,1176,1189,1209,1229,1246,1277,1307,1330,1351,1362,1394,1412,1425,1452,1497,1538,1579,1616,1677,1761,1888,2080,2315,2549,2950,3349,3747,4211,5258,149,149,152,191,193,194,195,195,195,197,197,197,197,197,197,197,197,197,197,197,197,197,198,198,198,199,200,203,206,212,215,140488
34039,Union County ,NJ,34,16186,16291,16297,16297,16297,16297,16297,16359,16575,16695,16869,16978,17077,17212,17315,17440,17641,17870,18206,18709,19559,20674,22054,24156,26043,28255,30205,32383,34251,35664,42193,1098,1126,1135,1325,1328,1340,1342,1345,1347,1348,1349,1350,1350,1354,1355,1355,1355,1357,1361,1363,1368,1373,1378,1393,1420,1434,1450,1477,1504,1528,1561,556341
34041,Warren County ,NJ,34,1189,1202,1216,1228,1253,1265,1276,1312,1330,1345,1365,1381,1392,1408,1418,1428,1441,1458,1480,1507,1554,1632,1792,2024,2259,2495,2770,3079,3413,3763,4459,132,138,142,156,161,167,169,169,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,173,173,174,176,178,181,183,105267
39001,Adams County ,OH,39,11,15,18,20,22,26,34,42,53,61,70,84,91,96,100,121,135,153,173,193,215,270,341,510,706,869,938,1075,1163,1284,1410,1,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,6,6,6,6,7,8,13,13,13,14,14,14,27698
39003,Allen County ,OH,39,222,240,251,269,315,366,451,532,646,740,875,1001,1135,1222,1299,1367,1441,1544,1703,1958,2250,2580,3056,3814,4463,5342,6017,6847,7499,7983,8468,33,35,37,38,40,41,41,41,42,44,46,49,53,61,61,67,69,72,72,73,74,80,80,81,81,89,98,102,105,108,111,102351
39005,Ashland County ,OH,39,24,28,39,46,59,68,101,116,130,144,161,162,165,178,197,222,242,292,343,370,428,511,606,772,983,1232,1455,1985,2327,2560,2844,0,0,0,1,1,2,3,3,3,3,3,3,4,4,4,4,4,5,5,5,9,9,20,20,20,29,34,36,36,37,38,53484
39007,Ashtabula County ,OH,39,372,385,407,415,433,448,473,510,538,569,588,594,609,622,627,643,659,673,686,713,749,890,1138,1543,2047,2515,2855,3206,3504,3705,3930,38,39,42,43,44,44,44,44,45,46,46,46,46,46,47,48,48,48,48,48,48,48,48,48,48,55,57,62,65,65,66,97241
39009,Athens County ,OH,39,18,23,25,30,56,167,268,318,344,357,367,373,387,424,508,597,707,829,1014,1145,1273,1388,1476,1636,1795,2044,2334,2629,2826,2968,3171,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,6,6,9,9,65327
39011,Auglaize County ,OH,39,78,85,90,98,106,111,126,173,213,254,291,363,416,467,512,565,608,674,770,927,1094,1279,1515,1867,2189,2487,2738,3063,3302,3490,3712,3,3,3,3,4,4,5,5,5,6,8,8,8,8,8,9,9,15,16,16,18,19,19,21,21,35,42,46,49,51,55,45656
39013,Belmont County ,OH,39,451,467,484,523,546,570,575,584,589,621,638,672,682,691,699,707,722,724,739,768,801,885,1009,1278,1515,1850,2131,2514,2772,2970,3282,15,20,21,21,22,24,25,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,28,28,29,30,32,32,33,38,67006
39015,Brown County ,OH,39,31,38,43,52,56,63,68,83,112,129,158,185,209,235,256,275,290,296,314,358,403,485,589,731,932,1135,1377,1740,2012,2241,2488,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,9,10,12,13,43432
39017,Butler County ,OH,39,999,1090,1201,1371,1576,1863,2114,2418,2683,2929,3197,3459,3972,4769,5266,5632,6040,6569,7178,7856,8654,9565,10761,12362,14138,16280,18576,21391,23321,24702,26461,32,34,39,44,44,47,51,54,59,63,69,69,73,80,88,99,111,113,115,122,131,134,134,139,139,149,160,169,179,183,188,383134
39019,Carroll County ,OH,39,36,37,41,48,59,70,86,92,107,110,116,121,125,132,139,150,152,160,174,186,218,265,296,343,416,563,674,821,955,1052,1177,3,3,3,3,3,3,4,4,5,5,5,6,6,6,7,7,7,7,7,7,7,7,9,10,10,10,12,12,12,12,13,26914
39021,Champaign County ,OH,39,33,34,37,37,40,55,68,84,105,176,202,232,246,260,278,293,308,326,349,378,416,475,573,712,893,1077,1304,1494,1655,1795,2002,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,5,8,12,20,22,23,38885
39023,Clark County ,OH,39,355,409,653,727,765,816,895,988,1076,1146,1244,1341,1407,1511,1615,1723,1810,1948,2123,2316,2598,2924,3414,4145,4866,5637,6386,7384,8144,8651,9240,8,8,8,8,9,10,11,11,13,14,16,19,27,30,36,38,40,42,52,54,57,57,58,62,62,131,144,150,172,179,186,134083
39025,Clermont County ,OH,39,227,238,279,327,400,497,618,723,835,933,1034,1140,1265,1386,1500,1626,1731,1823,2015,2259,2598,2961,3488,4396,5419,6472,7622,9058,10326,11384,12600,6,6,6,6,6,7,8,9,10,11,11,13,14,15,17,20,23,32,34,36,38,39,41,42,42,53,56,59,65,76,78,206428
39027,Clinton County ,OH,39,47,53,55,60,68,89,105,127,146,164,185,210,243,257,271,278,299,325,361,420,502,575,708,849,1003,1166,1369,1784,2032,2215,2424,0,0,0,0,0,2,2,4,6,6,6,6,10,11,13,13,13,13,13,13,13,13,14,14,14,17,19,24,36,38,39,41968
